-4.337145136904377307e-02,3.320441477883730175e-02,3.320441477883730869e-02,3.166175789729668618e-03,4.220207087781373267e-02,4.216179344371554644e-02,-3.313143804305963142e-02,-1.333599382620423782e-02,-9.179613288892092549e-02,-3.313143804305964529e-02,-5.406114882593789084e-02,-1.770081775895544079e-02,5.227409394313159950e-03,3.320441477883730869e-02,3.320441477883728093e-02,-2.313024744572713190e-02,3.320441477883729481e-02,-4.817748049533943783e-02,-3.237689558525850327e-03,6.369796979001205242e-03,-3.313143804305965223e-02,3.320441477883730869e-02,-3.313143804305963142e-02,-3.313143804305961754e-02,-3.313143804305963835e-02,-2.162956080669419662e-02,-3.080924470712781069e-02,-6.033611640980087593e-02,-7.807264083980940648e-03,-1.310039700600211694e-02
-1.909657314343283716e-02,-3.313143804305963835e-02,3.320441477883730869e-02,4.845641052071370664e-02,3.084785367616019180e-02,-3.678059287611952499e-02,-3.313143804305963142e-02,-2.395102628232226652e-02,-4.095089757960918703e-02,-3.313143804305964529e-02,-4.939656484879204230e-03,2.882725084417581476e-02,-9.233856788166495966e-03,3.320441477883730869e-02,3.320441477883728093e-02,5.163184510271644212e-02,-3.313143804305963142e-02,-8.037699062574867742e-03,-1.950290500981403941e-02,-3.612109724964170099e-02,3.320441477883731562e-02,-3.313143804305964529e-02,-3.313143804305963142e-02,-3.313143804305961754e-02,3.320441477883730175e-02,-3.718417210807756917e-02,-4.074415637235925119e-03,3.075976444962508563e-02,-2.709782923421166778e-02,2.245554239883164674e-02
-4.634012611052503589e-03,-3.313143804305963835e-02,3.320441477883730869e-02,3.147498360743610640e-03,-5.638944797978760748e-02,1.505513215634961483e-03,3.320441477883729481e-02,-5.147824690402609538e-02,-2.406608425004045509e-02,3.320441477883730869e-02,3.006167220004580393e-02,9.401964936599831396e-04,-1.889369172082667678e-02,3.320441477883730869e-02,-3.313143804305961754e-02,-5.528163905719590474e-03,-3.313143804305963142e-02,7.436406643592755050e-03,1.116625332694554801e-02,-1.827292884927202155e-02,-3.313143804305965223e-02,-3.313143804305964529e-02,3.320441477883728787e-02,3.320441477883728093e-02,3.320441477883730175e-02,-3.987822565181675140e-03,-2.490439125258013184e-02,-3.280493382309137423e-02,6.285986867257187423e-03,-1.869130289429854833e-02
-2.217456075530893980e-02,3.320441477883730175e-02,-3.313143804305964529e-02,-1.413731127626437038e-02,-2.484617693417324330e-02,2.137569618954728370e-02,3.320441477883729481e-02,-5.109817156042886777e-02,1.167081137497956445e-02,-3.313143804305964529e-02,-1.122614449541508783e-02,-2.140117080552234388e-02,-1.073265017171230323e-01,-3.313143804305964529e-02,-3.313143804305961754e-02,-1.942261054720766100e-02,-3.313143804305963142e-02,6.978816430848920616e-02,-1.665254504730740229e-02,-7.758041938139738358e-02,-3.313143804305965223e-02,-3.313143804305964529e-02,-3.313143804305963142e-02,3.320441477883728093e-02,-3.313143804305963835e-02,2.976484446325614042e-02,-1.416365590021641079e-03,3.518894196096801485e-02,-5.042659741610533430e-02,2.225611758107633176e-02
-1.248254493949182281e-02,-3.313143804305963835e-02,3.320441477883730869e-02,-4.393292266391316155e-03,-6.016992252234298205e-03,-1.435212728311213021e-02,3.320441477883729481e-02,1.375903536717884741e-02,2.774768032856946356e-02,-3.313143804305964529e-02,-1.686189489074446657e-02,3.262745871252076962e-02,8.078324724099772425e-02,3.320441477883730869e-02,-3.313143804305961754e-02,3.633428807216504408e-02,-3.313143804305963142e-02,-3.758410582338419376e-02,1.785314459431291967e-02,-2.508394380850375444e-02,3.320441477883731562e-02,-3.313143804305964529e-02,-3.313143804305963142e-02,-3.313143804305961754e-02,-3.313143804305963835e-02,1.671339851967137274e-02,-4.584086779953226720e-02,1.463842727759457653e-02,7.501621476599701528e-03,2.979598308158079231e-02
1.164979235593616332e-02,-3.313143804305963835e-02,3.320441477883730869e-02,-9.479527340503795044e-03,-1.407720804247763850e-02,2.765797718970834651e-03,3.320441477883729481e-02,-5.524977009624275695e-03,-2.913099900588312155e-02,3.320441477883730869e-02,-5.034247496243384606e-02,5.681444298114730722e-03,-5.671050892964543851e-03,3.320441477883730869e-02,-3.313143804305961754e-02,-1.383271539163848270e-02,3.320441477883729481e-02,1.897889744962066513e-02,2.227415570587720425e-02,6.119540750425297299e-02,3.320441477883731562e-02,3.320441477883730869e-02,-3.313143804305963142e-02,-3.313143804305961754e-02,-3.313143804305963835e-02,-6.582082369786815268e-02,-1.120832390130895246e-03,1.706942156804927210e-02,2.346124320622130013e-02,-1.208761023225798578e-02
3.036795759783326998e-02,3.320441477883730175e-02,-3.313143804305964529e-02,1.785093881212863887e-02,9.732199489902430443e-04,-7.755059490275718155e-04,-3.313143804305963142e-02,-2.570634817789264892e-02,-3.079198124917708473e-02,-3.313143804305964529e-02,-4.997745215483066078e-02,-4.800890525951197196e-02,1.015721208888827574e-02,-3.313143804305964529e-02,-3.313143804305961754e-02,2.041099062758483951e-03,-3.313143804305963142e-02,2.521595709274764528e-03,1.486019051361502259e-02,3.300214653655287461e-02,-3.313143804305965223e-02,3.320441477883730869e-02,3.320441477883728787e-02,3.320441477883728093e-02,-3.313143804305963835e-02,-3.470736295253547959e-02,3.119634266616927790e-02,-3.436584823938687583e-02,-6.963959776066246110e-02,4.475423149996827533e-03
-5.667847148286549175e-02,3.320441477883730175e-02,3.320441477883730869e-02,-1.012226937651784266e-02,-4.743443768625047602e-02,-2.893518960174492477e-02,3.320441477883729481e-02,-3.179574916077853881e-03,-9.380720447494748232e-04,-3.313143804305964529e-02,1.823904344665284311e-02,3.053419339635454755e-02,2.143729932279793068e-02,3.320441477883730869e-02,-3.313143804305961754e-02,-3.820433196350744159e-02,3.320441477883729481e-02,2.902858015808944953e-02,3.494865022155516088e-02,4.361183577965091485e-02,-3.313143804305965223e-02,-3.313143804305964529e-02,-3.313143804305963142e-02,-3.313143804305961754e-02,-3.313143804305963835e-02,1.074152226248762353e-02,2.805283628332172138e-02,-2.707699307475569875e-02,1.925190762061719301e-03,-2.310488474935063971e-02
-3.592813724329282921e-02,-3.313143804305963835e-02,-3.313143804305964529e-02,-2.182776529442018859e-02,6.669654568180591672e-03,9.282443220420273644e-03,3.320441477883729481e-02,1.393647740302944582e-02,5.152057006208453360e-02,-3.313143804305964529e-02,-9.739337665129774863e-03,5.081145162602745957e-04,3.696993433519870503e-02,-3.313143804305964529e-02,3.320441477883728093e-02,-7.210031784759329820e-02,3.320441477883729481e-02,-5.759856635759080801e-02,-5.684760904183012997e-02,-5.386383063731157994e-02,-3.313143804305965223e-02,3.320441477883730869e-02,-3.313143804305963142e-02,-3.313143804305961754e-02,-3.313143804305963835e-02,5.179372843677187976e-02,2.703649495304643810e-02,1.249371496403661914e-02,-7.508509010725348577e-03,2.009398273082971600e-02
-5.534289130582083216e-02,-3.313143804305963835e-02,-3.313143804305964529e-02,6.048876835417034067e-03,2.353682577956237379e-02,1.303924424465358230e-02,-3.313143804305963142e-02,-4.046917300040002441e-02,6.278550869019205267e-04,3.320441477883730869e-02,-2.473927148242583036e-03,2.535554006564173443e-02,-1.747954830705396659e-02,-3.313143804305964529e-02,-3.313143804305961754e-02,6.046760272813435019e-03,3.320441477883729481e-02,2.062542310633637410e-02,-5.797447471533811320e-02,1.451981809520729375e-02,3.320441477883731562e-02,-3.313143804305964529e-02,-3.313143804305963142e-02,-3.313143804305961754e-02,3.320441477883730175e-02,1.577583010591451090e-02,-2.991168767454000996e-02,1.349935262954533345e-02,4.241206896735710830e-02,-1.140370282023112775e-02
1.430156258791255228e-02,-3.313143804305963835e-02,-3.313143804305964529e-02,2.374041218965414896e-02,5.885975556544877085e-02,5.183546188106053637e-02,3.320441477883729481e-02,2.709659461328260688e-02,-1.684931129732971863e-02,3.320441477883730869e-02,2.664620485190475133e-02,-1.287488952941075702e-02,-1.665832230453564641e-02,3.320441477883730869e-02,-3.313143804305961754e-02,1.550260727614706166e-02,-3.313143804305963142e-02,-2.626181251906866895e-02,-3.379146040950748581e-02,1.928698787128174316e-02,-3.313143804305965223e-02,-3.313143804305964529e-02,3.320441477883728787e-02,3.320441477883728093e-02,3.320441477883730175e-02,4.448373958016608315e-02,-3.242608009734022846e-04,-1.765740755331840842e-02,3.858575529757646977e-03,9.391305385018162283e-03
3.227332372884190396e-03,3.320441477883730175e-02,-3.313143804305964529e-02,1.548976157575058556e-02,-4.689468037667056562e-03,3.091360616086809288e-02,3.320441477883729481e-02,5.413271041012664153e-02,-6.493531975262104017e-03,3.320441477883730869e-02,1.283983315082449193e-02,-9.764823534314815432e-04,-1.819680719066418817e-02,3.320441477883730869e-02,3.320441477883728093e-02,3.802606497704864863e-02,3.320441477883729481e-02,2.880402474494100223e-02,4.066489919890763777e-02,-1.582951311877422648e-02,3.320441477883731562e-02,3.320441477883730869e-02,3.320441477883728787e-02,-3.313143804305961754e-02,-3.313143804305963835e-02,2.490053275367655819e-02,3.915624561036525758e-03,4.685680430153231837e-03,6.075111216690244967e-03,5.486980314962115746e-02
2.872509817209210892e-02,-3.313143804305963835e-02,3.320441477883730869e-02,6.698643051967606218e-03,-2.991274821312667198e-02,-5.034307943774468663e-02,3.320441477883729481e-02,-1.789283534751286500e-02,-1.835567140533374969e-02,-3.313143804305964529e-02,1.448775258821357638e-02,-4.049507004861888776e-02,3.525409109074773700e-02,3.320441477883730869e-02,-3.313143804305961754e-02,-3.187507552514165510e-02,-3.313143804305963142e-02,2.621687338907352852e-02,-1.395107033533084066e-02,2.975198966794026165e-02,3.320441477883731562e-02,-3.313143804305964529e-02,-3.313143804305963142e-02,3.320441477883728093e-02,3.320441477883730175e-02,-1.519538470205965709e-03,-4.983585815549876341e-02,-6.501923285341900012e-03,4.532323444213421509e-02,-6.533951687796224483e-02
-8.486027276048944273e-03,-3.313143804305963835e-02,3.320441477883730869e-02,3.570716215882196055e-03,4.250359071070772092e-03,1.899566015808087927e-02,-3.313143804305963142e-02,-5.835530262469752760e-02,-2.520830592257035027e-03,3.320441477883730869e-02,1.672235376424514863e-02,4.068901466251485105e-02,2.010474928442685869e-02,-3.313143804305964529e-02,-3.313143804305961754e-02,5.170656754728748111e-02,-3.313143804305963142e-02,-6.862582038358605585e-02,1.161679223355087560e-02,1.953356532140006815e-03,3.320441477883731562e-02,-3.313143804305964529e-02,3.320441477883728787e-02,3.320441477883728093e-02,-3.313143804305963835e-02,-1.046131961799219232e-02,-1.979003961207406390e-02,-5.122742880728284320e-02,1.391769969977504906e-02,-1.342426735021702740e-02
