-3.547423110793317819e-02,-3.374836535314135189e-02,3.374836535314135189e-02,-3.374836535314135189e-02,-7.852885253013841202e-03,-3.374836535314135189e-02,-1.958510310080224456e-02,-3.374836535314135189e-02,3.377170526026068709e-02,2.275552890402259693e-02
2.173996735496094151e-02,-3.374836535314135189e-02,3.374836535314135189e-02,3.374836535314135189e-02,-3.905825232397351285e-03,3.374836535314135189e-02,2.060354831470469650e-03,3.374836535314135189e-02,-1.952593674566400345e-02,7.513833362489637409e-03
4.587597898977227584e-02,3.374836535314135189e-02,3.374836535314135189e-02,3.374836535314135189e-02,7.228770845682686887e-03,-3.374836535314135189e-02,2.762021438221652983e-02,-3.374836535314135189e-02,-3.853817345019516262e-03,2.806481089475910615e-02
2.095005434036973854e-02,3.374836535314135189e-02,-3.374836535314135189e-02,3.374836535314135189e-02,2.982194673869946466e-02,3.374836535314135189e-02,1.508215191182592577e-02,3.374836535314135189e-02,6.492768707245846760e-02,-6.786837672973305112e-03
-2.506949986378558329e-02,3.374836535314135189e-02,3.374836535314135189e-02,-3.374836535314135189e-02,1.035256296915787813e-02,3.374836535314135189e-02,1.719889186483653659e-02,3.374836535314135189e-02,1.565749314344535431e-02,-2.009547342239987808e-02
3.200038441270542516e-02,-3.374836535314135189e-02,3.374836535314135189e-02,3.374836535314135189e-02,-5.711565543342646527e-04,-3.374836535314135189e-02,2.348990399824254713e-02,-3.374836535314135189e-02,2.414065133112203512e-02,1.530813116696740257e-02
5.725666948842589483e-03,3.374836535314135189e-02,-3.374836535314135189e-02,-3.374836535314135189e-02,-1.723322903897633179e-02,-3.374836535314135189e-02,-2.840512562170381759e-03,-3.374836535314135189e-02,-1.280900061364489279e-02,-3.287131281270818522e-02
-3.256151006871974701e-02,-3.374836535314135189e-02,-3.374836535314135189e-02,3.374836535314135189e-02,3.139017785654452108e-02,3.374836535314135189e-02,1.449001496070382623e-02,3.374836535314135189e-02,-7.117055477664676645e-03,-1.228864563137963516e-02
3.666498167967157783e-03,3.374836535314135189e-02,3.374836535314135189e-02,3.374836535314135189e-02,-2.303733939872452258e-02,-3.374836535314135189e-02,-4.457506801699457483e-02,-3.374836535314135189e-02,-1.339961208843630340e-02,2.534654206638860610e-02
2.169369444139361558e-02,3.374836535314135189e-02,3.374836535314135189e-02,3.374836535314135189e-02,4.721310275131749418e-02,3.374836535314135189e-02,-9.894682454412887657e-03,-3.374836535314135189e-02,-2.604128660130702183e-02,5.301716305350503977e-02
8.741079058149695685e-03,3.374836535314135189e-02,-3.374836535314135189e-02,3.374836535314135189e-02,-2.720657372428168103e-02,-3.374836535314135189e-02,-4.236172737245348652e-02,3.374836535314135189e-02,-8.621443589261816587e-02,-4.940704522798809034e-02
