2.753451005819269881e-02,2.753451005819269187e-02,-2.749285421846773408e-02,2.753451005819269187e-02,4.119661113586339102e-02,4.024198962818699432e-02,2.753451005819270922e-02,2.753451005819269187e-02,-2.749285421846773408e-02,2.753451005819269881e-02,5.134690991963840323e-02,4.910597790886010727e-02,1.460399855415978575e-02,2.189560440871811051e-02,1.814060883817992728e-02,1.195002764881158801e-02,-2.367873675823217727e-02,1.403486091809634170e-02,3.732247530495303670e-03,2.753451005819269881e-02,2.753451005819270228e-02,2.745437302776995085e-04,2.753451005819269187e-02,1.290635365454687218e-02,2.753451005819269881e-02,2.753451005819269881e-02,2.753451005819269881e-02,2.753451005819270228e-02,2.753451005819269881e-02,-9.470092729775905771e-03,1.899523728055834207e-02,-1.539101356508930894e-02,4.610987018979535029e-02,2.753451005819269881e-02,-1.541953363788807832e-02,2.753451005819268493e-02,-2.749285421846773061e-02,8.512814792456838923e-04,3.986983229514487470e-02,2.753451005819269881e-02
-2.749285421846774449e-02,-2.749285421846774102e-02,2.753451005819268493e-02,2.753451005819269187e-02,6.793059391530904649e-03,-2.964963067715358988e-02,2.753451005819270922e-02,-2.749285421846774102e-02,2.753451005819268493e-02,-2.749285421846774449e-02,-2.707435344797945453e-02,-2.371900164086870877e-02,-1.633551656321755724e-02,3.159383951589950223e-02,2.002902116528980370e-02,1.684761207051490781e-02,-1.216413774990029485e-02,2.855038334590625018e-04,-6.909373252309937430e-02,-2.749285421846774449e-02,-2.749285421846775143e-02,1.321582711223822683e-02,-2.749285421846774102e-02,-3.860779090805190050e-02,-2.749285421846774449e-02,-2.749285421846774449e-02,2.753451005819269881e-02,2.753451005819270228e-02,-2.749285421846774449e-02,-5.051138661372071154e-02,-4.590827527136960573e-02,-2.385937506674275579e-02,-4.396450176012101779e-02,-2.749285421846774449e-02,-1.447654660721126377e-02,-2.749285421846773408e-02,-2.749285421846773061e-02,-6.046945842363584539e-02,9.412467428462929081e-03,-2.749285421846774449e-02
2.753451005819269881e-02,2.753451005819269187e-02,2.753451005819268493e-02,2.753451005819269187e-02,3.347973414135540170e-04,2.188712177982600829e-02,2.753451005819270922e-02,2.753451005819269187e-02,2.753451005819268493e-02,2.753451005819269881e-02,1.833903582188608009e-02,6.683833336073621324e-03,4.790811545304584501e-02,2.413958156568027022e-02,3.073080797142180645e-02,7.211663427572862634e-03,1.844002002279685956e-02,4.628965969143809984e-03,5.736810324761577179e-02,2.753451005819269881e-02,2.753451005819270228e-02,1.597367757016135426e-02,2.753451005819269187e-02,5.625629457798615729e-02,2.753451005819269881e-02,2.753451005819269881e-02,2.753451005819269881e-02,2.753451005819270228e-02,2.753451005819269881e-02,3.609511549988578955e-02,4.648794985813303055e-02,2.224889276662022491e-02,1.066190960941145599e-02,-2.749285421846774449e-02,1.109769686335692999e-02,2.753451005819268493e-02,2.753451005819268146e-02,5.581491353447731035e-02,8.384655076367727652e-03,2.753451005819269881e-02
2.753451005819269881e-02,-2.749285421846774102e-02,-2.749285421846773408e-02,-2.749285421846774102e-02,5.667266501882394815e-03,-4.782330831162337481e-02,-2.749285421846775490e-02,-2.749285421846774102e-02,-2.749285421846773408e-02,2.753451005819269881e-02,-1.879033028479834382e-03,-6.668964081822850894e-03,4.628778222508116158e-03,8.776670076539195425e-03,-4.740570136310641967e-03,4.205719043098472831e-03,-2.826081324177759976e-03,-5.611933163714442896e-02,-1.763786196261455178e-02,-2.749285421846774449e-02,2.753451005819270228e-02,-5.007093713461642503e-02,-2.749285421846774102e-02,3.273230796047391089e-02,-2.749285421846774449e-02,-2.749285421846774449e-02,-2.749285421846774449e-02,2.753451005819270228e-02,-2.749285421846774449e-02,-1.678037944795042133e-02,-2.809215087180945945e-03,7.942906515562434336e-03,-3.501272992580418617e-03,-2.749285421846774449e-02,-4.151320650994613087e-02,-2.749285421846773408e-02,-2.749285421846773061e-02,-1.964375956679172489e-02,-1.756215748840771196e-02,-2.749285421846774449e-02
2.753451005819269881e-02,2.753451005819269187e-02,2.753451005819268493e-02,2.753451005819269187e-02,-1.537627522825950029e-03,-6.410523601286701421e-03,2.753451005819270922e-02,2.753451005819269187e-02,2.753451005819268493e-02,-2.749285421846774449e-02,-3.153492805248263309e-02,-4.478764169914990073e-02,5.764106996132627517e-03,-6.845562548269378163e-03,2.128955142862834493e-02,1.862010143576621479e-02,3.138639923508079049e-02,3.937570330310556643e-02,1.410254866817582664e-02,2.753451005819269881e-02,-2.749285421846775143e-02,4.243183832035907904e-02,-2.749285421846774102e-02,1.217689428964330300e-02,-2.749285421846774449e-02,-2.749285421846774449e-02,-2.749285421846774449e-02,-2.749285421846775143e-02,-2.749285421846774449e-02,3.741429834760829579e-03,1.466597409155172629e-02,3.194730102525809856e-02,-4.195368468312243686e-03,2.753451005819269881e-02,2.389255512534721113e-02,2.753451005819268493e-02,2.753451005819268146e-02,1.062019807358990410e-02,-2.390460584165120944e-02,-2.749285421846774449e-02
2.753451005819269881e-02,2.753451005819269187e-02,2.753451005819268493e-02,2.753451005819269187e-02,-1.443327968277159645e-02,3.440401823080284360e-02,2.753451005819270922e-02,2.753451005819269187e-02,2.753451005819268493e-02,-2.749285421846774449e-02,-4.859691072352184216e-04,-1.268450040780207122e-02,3.700318189403473818e-02,4.211202156331498442e-02,2.719858052422569755e-02,-1.940814529031223423e-02,-1.779992924654610204e-02,2.322342446483918743e-02,3.446065538320398675e-04,2.753451005819269881e-02,2.753451005819270228e-02,9.335804007354304296e-03,-2.749285421846774102e-02,1.543249953956204318e-02,2.753451005819269881e-02,2.753451005819269881e-02,-2.749285421846774449e-02,2.753451005819270228e-02,2.753451005819269881e-02,3.827203903442616233e-03,-3.322521893272997826e-03,-1.660284406370913374e-02,-2.185118812180775541e-02,2.753451005819269881e-02,-7.197438498289847331e-03,2.753451005819268493e-02,-2.749285421846773061e-02,1.681660999219180674e-03,-1.783647224552886365e-02,-2.749285421846774449e-02
2.753451005819269881e-02,2.753451005819269187e-02,2.753451005819268493e-02,2.753451005819269187e-02,-9.238454364595366161e-03,5.139441553835057824e-02,2.753451005819270922e-02,2.753451005819269187e-02,2.753451005819268493e-02,-2.749285421846774449e-02,-4.228233826890172992e-02,-4.220958210743670086e-02,6.937641036470046374e-02,7.976893588914457656e-02,6.933632855957470864e-02,-2.450128122106037115e-02,6.653008323795539178e-03,1.306722313348380321e-02,3.370864106989955589e-02,-2.749285421846774449e-02,2.753451005819270228e-02,8.847361144485518802e-03,-2.749285421846774102e-02,3.045086694142117023e-02,2.753451005819269881e-02,2.753451005819269881e-02,-2.749285421846774449e-02,2.753451005819270228e-02,2.753451005819269881e-02,1.534747827383289506e-02,3.437441372818728080e-02,5.165698877831220726e-03,-2.932591600829225625e-02,2.753451005819269881e-02,-4.118296618759443445e-03,2.753451005819268493e-02,-2.749285421846773061e-02,3.178700556793251364e-02,-2.023498641703999276e-02,-2.749285421846774449e-02
2.753451005819269881e-02,2.753451005819269187e-02,2.753451005819268493e-02,2.753451005819269187e-02,3.062909810295317767e-02,3.921213777482225604e-02,2.753451005819270922e-02,2.753451005819269187e-02,2.753451005819268493e-02,2.753451005819269881e-02,2.846804908129610748e-02,3.539621174684893373e-02,-1.193572749460152481e-02,2.080425160704647142e-02,3.589404265530776045e-02,4.538721991539901301e-02,1.660132000080046313e-02,4.547200581383550183e-02,3.117319260693656238e-02,2.753451005819269881e-02,2.753451005819270228e-02,4.765934080546595231e-02,2.753451005819269187e-02,1.591133747700736178e-02,2.753451005819269881e-02,2.753451005819269881e-02,2.753451005819269881e-02,2.753451005819270228e-02,2.753451005819269881e-02,3.755347583501703057e-02,2.908069708911872539e-02,1.307655428246423321e-02,2.153070117091906294e-02,2.753451005819269881e-02,4.000703938854876379e-02,2.753451005819268493e-02,2.753451005819268146e-02,3.379992342842499942e-02,2.568218789000441260e-02,2.753451005819269881e-02
2.753451005819269881e-02,2.753451005819269187e-02,2.753451005819268493e-02,-2.749285421846774102e-02,2.361995250786548192e-02,-1.122373321929740755e-03,-2.749285421846775490e-02,2.753451005819269187e-02,2.753451005819268493e-02,2.753451005819269881e-02,1.380339326739581270e-02,1.380668134309184433e-02,2.377671253972288637e-02,-1.418074511417504770e-02,1.019496738638498573e-02,3.146311299448221327e-02,1.473775419861826814e-02,1.207540563304353859e-02,2.821861561411636785e-02,2.753451005819269881e-02,2.753451005819270228e-02,6.481976216559059284e-03,2.753451005819269187e-02,2.502456891780075257e-02,-2.749285421846774449e-02,-2.749285421846774449e-02,2.753451005819269881e-02,2.753451005819270228e-02,-2.749285421846774449e-02,1.431964708055004712e-02,1.880448413697510118e-02,-1.811566699172983312e-03,3.409264814000681054e-03,2.753451005819269881e-02,3.570348639846423339e-02,-2.749285421846773408e-02,2.753451005819268146e-02,2.109478664914649776e-02,1.480856020933289489e-02,2.753451005819269881e-02
2.753451005819269881e-02,2.753451005819269187e-02,2.753451005819268493e-02,2.753451005819269187e-02,1.142228701621988800e-02,3.844636595023170900e-02,2.753451005819270922e-02,2.753451005819269187e-02,2.753451005819268493e-02,2.753451005819269881e-02,1.004512758315945914e-02,4.392118983414183830e-03,6.759886840907256000e-02,2.633951311048039756e-02,6.916015446537289446e-02,2.114193983058622328e-02,3.454964561189389702e-03,3.364021571920612630e-02,1.052866586133643055e-02,-2.749285421846774449e-02,2.753451005819270228e-02,-2.929542836139286104e-03,2.753451005819269187e-02,4.155644601823547252e-02,2.753451005819269881e-02,2.753451005819269881e-02,2.753451005819269881e-02,2.753451005819270228e-02,2.753451005819269881e-02,-8.292742069916759313e-04,3.055144187905394978e-02,2.213076410447203154e-03,3.795583327394248373e-03,2.753451005819269881e-02,6.154257639073216872e-03,2.753451005819268493e-02,2.753451005819268146e-02,2.148232641231020458e-03,1.010271781953927736e-02,2.753451005819269881e-02
