-3.928371006591930420e-02,-3.928371006591930420e-02,-3.640326216596131981e-02,3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,2.635889671586977984e-02
3.928371006591930420e-02,-3.928371006591930420e-02,-3.242197575588096764e-02,-3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,-4.008365675367981523e-02
3.928371006591930420e-02,3.928371006591930420e-02,1.133864157824989727e-01,-3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,2.071588558350804382e-02
3.928371006591930420e-02,3.928371006591930420e-02,-1.076856256166785347e-02,-3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,-3.270942687803753135e-02
3.928371006591930420e-02,3.928371006591930420e-02,2.022305859111236254e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,-3.805227868693820958e-02
-3.928371006591930420e-02,-3.928371006591930420e-02,1.761916063269405516e-02,3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,-2.460230480204434605e-02
3.928371006591930420e-02,3.928371006591930420e-02,8.954198671421731426e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,4.574687637663327894e-02
-3.928371006591930420e-02,-3.928371006591930420e-02,3.709031828656250696e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,4.049692966386959220e-02
-3.928371006591930420e-02,-3.928371006591930420e-02,-5.330364523159553808e-02,3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,-3.546752505552206586e-02
-3.928371006591930420e-02,-3.928371006591930420e-02,1.177597027615222107e-02,-3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,3.928371006591930420e-02,3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,-3.928371006591930420e-02,3.701467072480284920e-02
