3.298484919845137697e-02,-5.268280486803175212e-03,-3.677153271231697190e-02,2.701170748580875372e-02,-9.036814129922798866e-03,-4.459028713383145215e-02,8.015408919969511936e-02,-8.929673490905473687e-02,-9.590958660912325684e-02,-7.057475282250132154e-02,-2.488734442830210433e-02,4.959032976376549773e-02,-2.734736496601541337e-03,-2.563520539040801700e-03,-3.168216909419031835e-02,-3.236585331507467467e-02,7.959191026785817497e-03,-1.103797793234138555e-02,1.330187650240197833e-02,1.033674415819244435e-01,-6.842785648900168941e-04,-1.272337581028748325e-02,1.160273465344648439e-02,3.614242875287860396e-02,5.141564093651822265e-02,-4.501074764156440255e-03,5.206818556713836005e-02,-3.223794261606299089e-02,-5.388448179184751607e-02,3.058835324878525150e-02,7.594548270913110966e-03,4.226859961578633036e-03,-4.721027757523294649e-02,-6.874122693911019488e-02,-4.434163157692399410e-02,-4.899419297788635240e-03,-5.757984981605469149e-02,1.886687900572810855e-02,-3.623366056834804311e-02,7.674808483117648295e-02,6.333754348072964668e-02,-9.328277429521980579e-02,-5.731195107709006337e-02,7.429954102511872327e-02,1.324955305791596094e-02,8.793447161001939627e-02,-8.041481091882260110e-03,-7.558122473290698751e-02,7.165313409247841756e-03,-1.707709884416959076e-02,1.018731697194323084e-02,-5.419897310999859802e-02,-1.035429332850573009e-02,3.817076856116070893e-02,-7.164019703563576091e-03,5.295228697559812431e-02,4.867089208149229934e-02,-4.138614549979307417e-03,1.362882466794840784e-02,-3.431937320313704909e-02,-9.499969103240839957e-03,2.392919764711002803e-02,3.223919177195573582e-02,1.917050416679146052e-02,2.805971651366504643e-02,-2.142509878893170475e-02,9.153463072279406643e-02,3.469118323159144784e-02,3.182576239172248134e-02,1.392970568194221680e-02,-4.312011873770816434e-02,-5.680902388087170907e-02,3.918740740547588253e-02,-1.185201694736572747e-01,-9.264860510949525507e-03,7.201549158931568051e-02,-1.278510367918788380e-02,9.061189435792089963e-02,1.704940611559141103e-02,-4.515976986549712774e-02
2.920008593539907132e-02,5.425827597646248066e-04,1.547502619808460537e-02,-3.924440202825240503e-02,-5.830314168173534456e-02,3.495746219736649979e-03,5.219348741310914086e-02,-2.639363649113255373e-03,4.176176473178420945e-02,-7.206132697108070129e-04,-3.412222559251613246e-02,-3.939744856885095403e-02,-5.485989128019698458e-02,-1.465642871250213281e-02,6.885901058621397841e-02,7.619161418281795647e-03,-3.606578712331896114e-02,3.287600947393926748e-02,-2.087555774691288862e-02,2.844053938777469162e-02,3.887135316459820744e-02,4.885674245630289986e-02,5.109694003937850088e-02,2.119871965640143102e-02,-1.137654187071101934e-02,-2.165676850986496260e-02,2.100825356396688465e-02,-7.142566252539845305e-03,-2.708704885054463024e-02,9.086893716375724073e-02,1.931605548611858934e-03,-2.430936942566114603e-02,7.952392778728457554e-03,-2.089809108277124877e-02,-2.452622538970418084e-02,3.211333691881656377e-02,2.237509715790638246e-02,-1.627699941663626054e-02,2.867622664062517007e-02,-3.521326481047606927e-02,7.186511241232977631e-02,3.716386411521809680e-02,1.930817524840346480e-02,-1.964378914055179420e-02,9.110043175655651443e-03,-1.123520033468613719e-02,1.068120075153889932e-03,4.215545055758788962e-02,3.335904450974030294e-02,-3.958160194055838628e-04,2.483281568172876833e-02,-2.901690486250286388e-02,-3.344894356902597919e-03,1.084427272105704942e-02,2.409738448869373773e-02,3.267222119308260501e-03,3.185092198358877112e-03,-6.665635679436850147e-02,-2.904137470133596761e-03,2.702760674155034112e-02,6.403532516528513685e-02,2.827677249225606787e-02,1.994165580868247079e-02,4.768688364365016724e-02,2.504968093767491119e-02,-1.181356146239667844e-02,2.650721961205282015e-02,6.418837998598547756e-03,-2.014821453461460368e-02,-4.982483718285458246e-02,1.315224573735723421e-02,-7.202237448442339041e-02,-7.293553142089151398e-02,8.402888787471349263e-02,-4.710087763173687048e-02,-1.440925068805904222e-02,-3.305235314803264129e-02,-3.714783236165475236e-04,1.029598665549248948e-01,9.492229352265421638e-02
-6.988214673828280904e-03,-9.879048477568968395e-03,-5.805022079956924375e-02,-3.294378722872220132e-03,-6.531505067243107733e-03,-1.684346694184262958e-02,-1.607289097976475484e-02,3.177212996580836002e-02,-2.074642746813759250e-02,1.342290848387505363e-02,4.657937418210919556e-02,-7.323978372169576145e-02,-2.222442303173288725e-02,5.781060671520068389e-02,2.626756306457097277e-04,-6.121227888399352612e-02,-9.401003663788229034e-03,-4.961883118535589249e-02,-5.071945948276698063e-03,-5.606415683446985126e-02,4.900186840464339916e-02,3.069653888966866750e-02,-1.041206448409975026e-02,-2.247988052809336487e-02,-6.647700648185564561e-03,-2.786415998472386354e-03,-3.609335283700279822e-03,-1.203631904240500677e-02,-6.889839177262774804e-03,-3.621224524432450909e-02,9.933796430324733692e-04,-2.554620440718076771e-02,3.177702081985923216e-02,1.277713354477035164e-03,-3.675905673011532065e-02,5.816776662863058084e-02,3.100077889332289796e-02,-2.390033626357876417e-02,3.165171879576133412e-02,-5.219590137823193476e-03,2.834143248735940604e-02,-6.496220777712896632e-02,-5.282386299646289057e-02,-4.423468050921326722e-02,-3.471767490801854622e-02,1.062550286692642149e-02,7.989713564174794058e-02,-7.060254602559408454e-02,1.713546317964001822e-02,-2.670219168346011848e-02,-1.934650906322345904e-02,-1.010494330672682267e-02,-6.449388356297952596e-02,-3.178136732418774396e-02,2.239767221838206979e-02,1.518002574679752810e-02,8.516819878251206044e-04,-2.283911527685555855e-03,-2.642573651638732701e-02,-1.670006446276701279e-02,-2.748139050948043144e-02,6.620330606600000056e-02,1.446858407049553784e-02,-5.915863180873123794e-02,2.189208077144574535e-02,-3.959120448030635508e-02,4.384431844335310051e-04,-4.747405251063763210e-02,4.186382371580293221e-02,-3.156795083925290762e-02,-6.781374847249111749e-03,2.849234692933868413e-02,5.647797934007980220e-02,-2.337595847828163181e-02,-6.582657002229500010e-02,-4.834219690211106861e-03,8.305801469115423399e-03,-2.633177663712191544e-02,-9.728262537231673057e-02,-1.549920820408600373e-02
-6.525833151028609738e-03,-1.281773883055336259e-02,-1.067461524941835938e-02,-3.246471805154337031e-02,1.243589984077366796e-02,8.309630230105885876e-03,8.623030724246033563e-02,-6.013516903190701396e-02,-2.233517513780757316e-02,-2.643674005799067847e-02,-2.625602919736165150e-02,6.877708107140815706e-04,4.234315570757860026e-02,3.157501417097437202e-02,-7.836596930230796398e-03,5.729875167659894547e-02,-8.723519313184369128e-02,5.561657321128420789e-02,5.603660165569783469e-02,3.519907986413407797e-02,2.285890740828013315e-02,3.061457261225676574e-02,-1.568832444328016260e-02,6.440950234215515879e-02,-3.892041852920358203e-02,1.853886420071348962e-02,8.954984340035844134e-03,3.242574085990537758e-02,1.382094922607090756e-02,8.298832586289087154e-02,-8.611857500115619596e-03,-5.125589167916477784e-02,-7.293397623979493150e-02,3.999876214346402559e-02,-4.592715327422296212e-02,-2.870850162608560435e-02,7.268213346789402507e-02,4.478152927829936580e-04,-4.714593413000552763e-02,-5.915471238540638554e-02,1.534261809292497211e-02,3.450730030398452969e-02,-9.860953496939457719e-02,4.735354306329984941e-02,9.466660522628806557e-03,2.089446585307530753e-03,-1.126113521232176458e-02,6.101800086914650929e-03,6.413165620849382853e-02,-7.270210950275294692e-04,2.939768686755762223e-02,2.298163831067870540e-03,4.819122734936064772e-02,-5.605206071003265150e-02,-6.000308087848382765e-02,7.176018083568283090e-04,-3.770228512796765241e-02,8.735903209906914491e-02,1.465157436331761091e-02,5.828668010371614722e-02,3.882182124565534270e-02,-2.178571201827886675e-03,-1.611388170782900725e-02,-3.414805892417903388e-02,-5.920206362022936014e-02,-2.126362820350598780e-03,2.204752383052091189e-02,7.156981435874856801e-02,-2.789368918676078755e-03,4.833479631247132591e-02,7.491036810701946942e-03,-2.545877612072310753e-02,-3.087956374322214578e-02,-2.845082360627292084e-02,1.395393229642231600e-02,-1.116044346609616419e-02,-2.829718547117245075e-02,1.886716621392181895e-02,-2.569316654906285066e-02,1.745022984686523532e-02
6.760217019407575162e-03,1.657335814027137422e-02,-6.608810335936974104e-03,4.424703180644102424e-02,6.424885172149254198e-02,5.619352266538760014e-03,2.895130527252292099e-02,-5.695571594609553229e-02,-3.247399243197283698e-03,1.849804349388628477e-02,-9.791679823017361908e-03,2.481665310409839412e-02,-1.605453161319286143e-02,5.155192949779376088e-02,1.064730265411821114e-01,-1.313817299404024252e-02,-1.468771896510787968e-02,1.896095481722087639e-02,9.095269740473062303e-02,-6.817792445997809814e-02,-6.767422867545382255e-03,-2.647200808506099037e-03,2.875837110758189610e-02,-4.476772939223293973e-02,-3.199889799735054080e-02,-4.590247379500639324e-02,-3.388512787117575753e-02,-2.563138536291172109e-02,-2.147213399027752406e-02,2.129849657512632513e-03,-1.894466947746430152e-02,-1.163984803334460784e-02,-2.707292549591408179e-02,5.044961754160455503e-02,-6.127990219821984226e-03,4.173701757970579677e-03,5.045342319204623206e-03,-5.933037785642314432e-02,4.675796796641760664e-03,6.090992300342302351e-02,1.966631297466308465e-02,2.291712812486405848e-02,-1.441411823215808102e-03,-5.102812955315117610e-02,8.464005889190592824e-02,1.011074281619561872e-02,-5.983423602099702254e-02,1.111964611965357841e-01,-6.079779683236220811e-02,2.825466458475828571e-02,-3.928395893434714209e-02,6.698042234575213305e-02,-1.771117777484584530e-02,1.049306281044044310e-02,3.877541574134402841e-02,4.440454034998576015e-03,4.887680873057079906e-02,-2.683419981538342700e-02,-3.110165096839563256e-02,-3.058207339049826001e-02,3.005942667001311810e-02,1.793280590811843420e-02,3.082652287575922065e-02,3.926008452178499780e-02,-5.294678111778938073e-02,-2.409587111634982695e-02,-7.145815524670105778e-02,9.926782594173689730e-03,4.317562910854468722e-02,-4.176327829513589579e-02,-2.143373370784238535e-02,-3.292437744618597738e-03,-5.971063967351013940e-02,5.506168243088599250e-03,1.432181805113077327e-02,-3.381646833594412205e-02,2.830430071919473253e-02,-5.238577027551220150e-02,4.441095791858149303e-03,1.989822265006634117e-02
3.391596096862481424e-02,2.181834075362228467e-02,-5.032570586273971830e-02,-4.591768526580497500e-02,-7.801743630369046764e-03,-6.340471804443152150e-03,3.576731420537093004e-02,6.844836452846712882e-02,-8.026084327130705853e-02,4.684770930556085740e-03,2.195926637943461466e-03,-5.425972392504163980e-03,-1.900903430951615984e-03,-5.958078738580841610e-02,-3.244312073915613798e-02,9.300951181051684072e-03,8.434948095744306310e-05,-5.104435818408108866e-02,-3.242651037567666900e-02,3.208120852187267003e-02,6.484845451865893506e-02,4.222334751884414955e-02,-7.916175863927547851e-02,-3.804508055238532693e-02,-7.925054942413481407e-02,1.682477731505818003e-02,4.565689848720130145e-03,1.058089918982553675e-02,-4.433085709703065563e-02,-6.206708986564012098e-02,3.003262652271308179e-03,-1.696358004681944309e-02,3.304827897567030187e-02,1.998103167956209389e-02,6.619080428892547274e-02,7.311243053906368861e-02,-7.773261591035108935e-03,-2.124100447306564998e-02,1.167369207599790702e-02,-3.094889386475880091e-02,9.678564879224402229e-03,2.180710462271149425e-02,7.031357930125509137e-02,-2.260909988192442988e-02,-1.760281907878199353e-02,-9.157955499269268551e-02,-4.633473904458517562e-02,8.606332820753879315e-03,-1.807028322328585804e-02,-3.106565913780771557e-02,-1.997507531939916522e-02,5.811217528057380233e-02,8.086308314367862682e-02,-9.975836863239046295e-03,-5.499020425697816183e-02,2.351164616923461306e-02,1.050845072588772354e-03,2.235343506605073222e-02,7.092910423167335388e-02,-9.415630248647506584e-03,-2.972388312174337535e-02,1.436930944464054165e-02,6.698210053023355426e-02,-1.832606510769389102e-02,-1.371584198493134427e-02,1.487474272354861841e-02,-4.668964890631448900e-02,4.616319783291428225e-02,-1.383990475599457259e-01,-2.897742512104002285e-02,-1.416842748992780052e-02,-8.291594431598318937e-03,-7.730089720190434777e-02,7.136432066059428259e-02,2.668885522142056335e-02,1.732769656285035667e-02,5.374565311758290609e-03,7.190164906667170786e-02,-6.715257723218554138e-03,-5.999336497933137335e-02
-1.269510972644845997e-02,-6.993183343221581749e-02,7.551073861004221899e-02,-3.448812664961535546e-02,4.793287744515174059e-02,3.609923263603625337e-02,-1.703379798121324937e-02,-2.284741002079580460e-02,-1.758480607706284018e-02,3.532727810892598991e-02,-2.283579027284282637e-02,6.034367485472458964e-02,1.741915490721956603e-02,-2.765818257758594079e-02,2.418770281477149869e-02,6.058456843580776324e-02,-4.559003509666344905e-02,-1.420023789990989584e-02,5.488498315844260109e-03,4.444883102380668694e-02,-2.302111147441460864e-02,-1.739428472792556302e-02,-4.226984882596791088e-02,-8.013745057843914624e-03,-1.999342006685687900e-03,-4.279933869697018049e-03,6.631964734918648074e-02,-7.679806594226026850e-03,3.069952968788711937e-03,5.748120016485117750e-02,-9.201061093976035943e-02,-5.680775499566388664e-02,-3.654392728823358666e-02,7.898827251637204061e-02,-3.393928895024368037e-02,-8.861700194818428883e-03,-3.054358514865660595e-02,-5.625692870031136217e-02,-5.632853440886663454e-02,-6.345857550523639756e-02,3.675346985547970485e-02,-2.976128329005581566e-02,-1.712257365677743656e-02,-6.837332509069514452e-02,1.593253124242514224e-02,-9.191089835135057839e-03,1.184911044621710929e-01,-5.008180900715094620e-03,-1.606183595920060783e-02,1.139100967965279813e-02,-3.418435792603818218e-02,-7.003108324183753008e-02,1.569415540783229701e-02,4.934015523388510238e-02,3.262692688336309849e-02,-6.957193169790354403e-02,1.817166903878444581e-02,-3.435157727329857247e-02,1.341457653377191826e-02,1.589065885610610115e-02,1.542838519528842191e-02,-6.594429022971809440e-02,-6.589470295366042785e-02,1.833012641606001497e-02,-3.811662489329082498e-02,-5.065756872539455002e-02,5.327629204149197939e-03,-1.998403214908583275e-02,5.576000337706001758e-02,5.662194384351594556e-02,-1.683662320698847345e-02,-2.728891682415876541e-02,-5.255037137725603741e-02,-6.082818066819355857e-02,2.764460056555865033e-02,-8.414138324337551433e-02,2.014460228144939954e-02,1.051507330194443972e-02,5.517456495752980083e-02,-3.559227243697064141e-02
3.176102322139678219e-02,2.589100136640274177e-02,4.508165574419637639e-02,2.023744057907479743e-02,1.418964660424947288e-01,-9.884927869313858695e-03,4.987468368382508982e-02,-1.395416206387073074e-02,-2.190277038978304461e-02,5.357863285443428911e-04,-6.635754517363022867e-03,-1.594763362097352533e-02,-1.954046350401179855e-02,1.721289174008730494e-02,2.113505164927286135e-03,2.040545884917518635e-02,-6.753191655137051608e-02,2.981134574686399377e-02,6.775183069271639713e-02,-2.329180834235452038e-02,2.811194459315407256e-03,3.125329148214118363e-02,-7.446167245013686486e-03,-3.436866767845717791e-03,4.672953288703292352e-02,3.416833726299511875e-02,-7.826030707708032941e-02,-2.770789136608596201e-02,1.623613879474204019e-02,1.307738224349680109e-02,-7.391470197146568499e-02,-5.192206112205342144e-02,9.775524037088913210e-02,4.322106836932474577e-02,-3.896094110002148309e-02,-4.623228086834139244e-02,-3.573838135852823450e-02,-4.509369382349464640e-03,-1.578270064707251730e-02,-1.598905711173093103e-02,3.120122726286854442e-02,-1.913896126921034099e-02,2.973553756699681347e-02,-2.907212471164621198e-02,-5.656359535350282547e-02,-3.176870705331467926e-02,5.183557633710051543e-03,3.600080030520830948e-02,3.822710874815497123e-02,5.552771070741585602e-02,1.371642762514866352e-02,-8.105267973713502216e-02,-3.018021135723440024e-02,-1.789360477533516111e-02,1.291909199802530363e-02,-1.166402231707683312e-02,-1.235095291522570263e-02,-7.387978953710156761e-03,9.335252502970688149e-02,7.515907812375409620e-03,3.029550505560028861e-02,-2.245764454157319137e-02,6.750727379595894417e-02,4.644087955605540052e-02,2.851335218431804569e-02,-4.845885801734915732e-02,-2.481704692704976914e-02,3.096609864566464421e-02,-1.286124383613001208e-02,6.748931385186553167e-02,-1.265196753857250091e-02,3.974965158032082307e-02,3.612396990279374831e-02,1.126974423122099628e-03,8.880161045682331833e-02,-2.035018362990264132e-02,4.655066705286640266e-02,-1.446759190310753854e-03,3.530484462740194479e-02,6.468426267564698039e-03
9.898220866868772186e-03,-8.739871311540625687e-02,-6.756356920492349871e-02,-2.829051697198768298e-02,-7.332064444764747717e-03,-1.375755243749255882e-02,4.069564432315819075e-02,9.740252998384352212e-02,6.891021579129938228e-03,-1.593227845407530971e-02,-2.755211220171915540e-02,1.366140924516523469e-02,1.126261466147707689e-02,-1.881570782089202198e-02,1.803747525088407466e-02,5.790697496186602428e-02,-2.363133338353689064e-02,1.419109246339853719e-02,3.727395208199930227e-02,-2.348587911769839821e-03,1.245487904565619267e-02,-7.893972336910205431e-03,-2.016481817218851100e-02,2.899035162595997236e-02,3.206129035272993564e-03,4.492253682918994490e-02,-3.891143215795046101e-02,7.094044199933434436e-02,4.193382929273983123e-02,-5.265449436459778559e-02,2.543833623968434071e-02,-5.616382662557785344e-02,7.718024083867176810e-02,-4.954654279171829059e-03,3.958745436578292587e-02,6.508361471453227853e-02,6.720942296723832199e-02,5.194861467632525855e-03,4.659180218680779306e-02,-5.768995359223826752e-03,7.320169857074902003e-03,4.388813218668707883e-02,6.500842186649602450e-02,-1.304723532451586510e-06,3.413341236008850255e-02,1.617953338694658877e-02,3.470083688452908766e-02,-4.144727761937913683e-05,-1.033698674111895380e-02,3.686043529680368101e-03,4.042548640964176154e-02,1.239983023494968008e-02,-6.708311404218797111e-03,-6.929012999372145820e-02,6.793581178980551138e-02,6.914706777945624216e-03,-6.587969570203446035e-03,1.229908319014467871e-01,3.905088193353131731e-02,2.416849691018432139e-02,3.082991826483763922e-02,-3.312703110096162397e-03,1.637053695497031407e-04,-1.467571083612130567e-02,1.434540074948558071e-02,-3.560908799946347486e-02,1.008052744216917512e-02,3.939533798140534143e-02,6.190936588170757940e-03,-3.422143259652189046e-02,-4.739458986159194448e-02,-2.111117199759025495e-02,4.511716741745723513e-02,-4.119596318332930523e-02,6.138247589628011841e-02,-1.295159388341398168e-02,9.018875326284425675e-02,1.933942595472473366e-02,-4.523834646209414639e-02,2.148181942992345370e-02
-2.017057563252487237e-02,-5.746523815794172402e-02,2.361580297250227140e-02,-2.854180117876407505e-02,5.178983245080855807e-02,-2.940564552779057622e-02,6.659308903783782430e-02,-2.690900970270283105e-02,-2.890596077364300520e-02,-7.391353091487082479e-03,-2.616876986880718042e-02,4.380259047908614811e-02,3.306370956123361182e-02,-3.000615654662930343e-02,-8.082841686676715820e-03,-2.101192879854656484e-02,-4.208240433883395776e-02,-1.965460337505947272e-02,-4.029063379925671567e-02,-2.179486989361430205e-02,-6.117248563137086398e-02,1.754561815189482205e-02,1.616282286698446716e-02,6.294766936536620727e-02,-2.518711087930959255e-02,3.279288609655993392e-02,-8.625837034907971046e-02,3.535645478097225458e-02,-1.842276342765972880e-02,1.166550305458608286e-02,6.055228269555376630e-02,-1.039457531066097229e-02,-3.059424593161158556e-02,-5.064083807485298717e-03,-1.008649742352320938e-02,1.597782203301512625e-03,-1.003429167238192518e-02,1.418195800903813628e-02,6.320194827460658138e-02,6.840952609702224962e-02,4.649232634447521967e-02,-4.576877563495442697e-02,-2.831800565491811306e-02,-4.395299775677906362e-02,6.486776053757654925e-02,7.632729335604991616e-02,-4.630889199028483810e-02,6.885669349707987386e-02,4.564497508557723709e-02,4.302718352086539605e-02,-2.594791312336658037e-02,-1.703897461117275663e-02,1.255476421603654233e-02,-2.695534968499682313e-02,4.242659478050021110e-02,5.178299411634797872e-02,6.284843542136039907e-02,-7.224928663526233863e-02,1.417492315048740972e-02,-7.723573197283611913e-02,-5.772899764616408989e-03,-5.860306699557418786e-02,-3.240754378603483143e-02,-1.272347927614373916e-02,5.910758052824172104e-02,-7.099037638652658244e-02,5.245786729875537291e-03,2.230690722623902139e-02,-1.160309686170521264e-02,4.014209913865575408e-02,1.421840940419104955e-03,-3.637166740011180208e-03,4.989848894572850545e-03,5.282272285180386433e-03,7.037797315408872434e-02,4.168634558531319340e-02,-1.121207904561792590e-01,2.495292480474713831e-02,3.841992602515834077e-02,-3.154817105183603532e-02
