data,num_file,L0,L2,Epsilon,RL_iters,RL_rewards,RL_nnz,RL_OG,MF_iters,MF_rewards,MF_nnz,MF_OG
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_44.csv,0,0.06591243831783035,0.0,0.99,30,-29,5,-0.012467741968911874,30,-29,5,-0.012467741968911874
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_246.csv,1,0.06198837997875169,0.0,0.9774081302912798,31,-30,5,-0.03235213434645768,31,-30,5,-0.03235213434645768
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_9.csv,2,0.06461961519857225,0.0,0.964976417332823,30,-29,5,-0.013590120443088967,30,-29,5,-0.013590120443088967
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_114.csv,3,0.06419107031403459,0.0,0.9527028240812648,33,-32,5,-0.011735821795001291,29,-28,5,-0.011735821795001291
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_118.csv,4,0.06790010267577018,0.0,0.9405853394025165,31,-30,5,-0.0033509847044873057,28,-27,5,-0.0033509847044873057
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_145.csv,5,0.06798940080050361,0.0,0.9286219777422252,45,-44,5,-0.011761114048637852,31,-30,5,-0.011761114048637852
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_1.csv,6,0.064308646968743,0.0,0.9168107788004223,35,-34,5,-0.017487033957819805,31,-30,5,-0.017487033957819805
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_7.csv,7,0.06954595031474659,0.0,0.9051498072103156,354,-353,5,-0.004248326217580429,539,-538,5,-0.004248326217580429
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_184.csv,8,0.06531003053311948,0.0,0.893637152221158,47,-46,5,-0.010825911933843307,31,-30,5,-0.010825911933843307
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_231.csv,9,0.06430366348576508,0.0,0.8822709273851568,34,-33,5,-0.013711534167598276,30,-29,5,-0.013711534167598276
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_111.csv,10,0.0692779453758399,0.0,0.8710492702483629,405,-404,5,-0.015519042621561067,690,-689,5,-0.018429232787956343
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_190.csv,11,0.06340488018759008,0.0,0.8599703420454906,45,-44,5,-0.02687757358930441,31,-30,5,-0.02687757358930441
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_40.csv,12,0.06320212343083137,0.0,0.8490323273986208,41,-40,5,-0.004931558610384229,31,-30,5,-0.004931558610384229
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_12.csv,13,0.06457744288465925,0.0,0.8382334340197369,39,-38,5,-0.01423892361972738,30,-29,5,-0.00830783560805367
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_161.csv,14,0.06719865207333464,0.0,0.8275718924170403,33,-32,5,-0.006454988323050179,28,-27,5,-0.006454988323050179
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_98.csv,15,0.06507761876592574,0.0,0.8170459556050057,45,-44,5,-0.006275869431735445,31,-30,5,-0.02011671531768437
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_30.csv,16,0.07088464681711555,0.0,0.8066538988181217,506,-505,4,0.0,661,-660,4,-0.00169654722660144
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_195.csv,17,0.06977578814285494,0.0,0.7963940192282739,278,-277,5,-0.006274512417198363,149,-148,5,-0.0021680625356382344
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_181.csv,18,0.06628536447566062,0.0,0.7862646356657214,43,-42,5,-0.004736643372145327,29,-28,5,-0.0010956349267851055
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_160.csv,19,0.06724934691985507,0.0,0.7762640883436226,44,-43,5,-0.025669505961413423,31,-30,5,-0.013487701256179799
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_176.csv,20,0.06337139258604309,0.0,0.7663907385860653,40,-39,5,-0.0184802094563989,31,-30,5,-0.0184802094563989
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_212.csv,21,0.06771089000126349,0.0,0.7566429685595547,35,-34,5,-0.010131341539946867,29,-28,5,-0.010131341539946867
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_227.csv,22,0.06421716028933709,0.0,0.7470191810079172,43,-42,5,-0.007965146279408156,30,-29,5,-0.007965146279408156
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_67.csv,23,0.0637696343543421,0.0,0.7375177989905772,56,-55,5,-0.019738612531708537,31,-30,5,-0.019738612531708537
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_86.csv,24,0.06573625604212377,0.0,0.7281372656241614,55,-54,5,-0.016790738206332274,31,-30,5,-0.016790738206332274
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_71.csv,25,0.06492687497207938,0.0,0.71887604382739,52,-51,5,-0.0014408135943229754,31,-30,5,-0.0014408135943229754
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_102.csv,26,0.0665809108246428,0.0,0.7097326160692131,78,-77,5,-0.012039164756024498,27,-26,5,-0.006814921099780742
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_243.csv,27,0.0688995792121955,0.0,0.7007054841201497,67,-66,5,-0.0048947903672145986,31,-30,5,-0.0048947903672145986
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_144.csv,28,0.06884857108689443,0.0,0.6917931688067901,80,-79,5,-0.011580868163061014,31,-30,5,-0.009865997727921726
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_124.csv,29,0.06913633143655204,0.0,0.682994209769418,53,-52,5,-0.013152746200507362,30,-29,5,-0.009484622618535266
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_126.csv,30,0.06652824682100097,0.0,0.6743071652227244,66,-65,5,-0.004906373811987524,31,-30,5,-0.004906373811987524
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_55.csv,31,0.06498338427112126,0.0,0.6657306117195513,106,-105,5,-0.006833097090250016,29,-28,5,-0.004109256758749071
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_201.csv,32,0.07001544181417008,0.0,0.6572631439176526,127,-126,5,-0.0035361123670117835,321,-320,5,-0.0062287025290021026
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_131.csv,33,0.06781579458028286,0.0,0.6489033743494148,132,-131,5,-0.009967457794030573,60,-59,5,-0.004717275186245698
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_137.csv,34,0.06589094948483742,0.0,0.6406499331945089,57,-56,5,-0.012092380006679001,31,-30,5,-0.012092380006679001
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_211.csv,35,0.06652664970864682,0.0,0.6325014680554323,36,-35,5,-0.01169891710349105,27,-26,5,-0.008221739153022852
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_54.csv,36,0.06884382030614764,0.0,0.6244566437359081,50,-49,5,-0.005151232164870758,200,-199,5,-0.005151232164870758
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_129.csv,37,0.0675721452142866,0.0,0.6165141420221025,106,-105,4,0.0,678,-677,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_223.csv,38,0.06655619355967089,0.0,0.6086726614666215,91,-90,5,-0.021848140276368735,30,-29,5,-0.011812025967963172
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_109.csv,39,0.06593859887972589,0.0,0.6009309171752603,55,-54,5,-0.01629813861349109,30,-29,5,-0.007527713458639783
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_132.csv,40,0.0660192743116382,0.0,0.5932876405964593,98,-97,5,-0.004623848114835762,31,-30,5,-0.010872414903038894
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_242.csv,41,0.061813108749760294,0.0,0.5857415793134447,46,-45,5,-0.007534534860167703,31,-30,5,-0.02322998602872633
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_209.csv,42,0.06614031349986492,0.0,0.5782914968390049,65,-64,5,-0.012593408306269805,29,-28,5,-0.00932868927503593
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_215.csv,43,0.06582088478991191,0.0,0.5709361724128857,79,-78,5,-0.008113080119257935,28,-27,5,-0.004411751371190537
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_53.csv,44,0.06438581966143178,0.0,0.5636744008017557,153,-152,5,-0.01149653424698135,31,-30,5,-0.012511113281762376
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_49.csv,45,0.06494031551778445,0.0,0.5565049921017191,98,-97,5,-0.007744963309911976,29,-28,5,-0.006736228640966837
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_180.csv,46,0.062388505763142296,0.0,0.5494267715433381,86,-85,5,-0.030101502496836626,28,-27,5,-0.01554733195349937
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_33.csv,47,0.06398799547260688,0.0,0.5424385792991389,49,-48,5,-0.024237673834304682,25,-24,5,-0.0013811445526058206
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_249.csv,48,0.0679713546908694,0.0,0.5355392702935645,138,-137,5,-0.01174157466621081,31,-30,5,-6.345357354723517e-05
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_72.csv,49,0.0606949667291637,0.0,0.5287277140153429,74,-73,5,-0.00975772910525935,31,-30,5,-0.03173242413379503
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_23.csv,50,0.06332897906974584,0.0,0.5220027943322413,74,-73,5,-0.028402888615003903,31,-30,5,-0.020531421715008352
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_194.csv,51,0.0641358739860096,0.0,0.5153634093081814,71,-70,5,-0.015143420839363698,29,-28,5,-0.008744136921115727
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_183.csv,52,0.06554180571673192,0.0,0.5088084710226752,88,-87,5,-0.013896853963329629,31,-30,5,-0.0055726950235325595
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_189.csv,53,0.06651158298351469,0.0,0.5023369053925635,38,-37,5,-0.008238001568539242,27,-26,5,-0.0010250212992341532
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_88.csv,54,0.06622957427005975,0.0,0.49594765199601337,79,-78,5,-0.02142749777527104,29,-28,5,-0.006783342294415457
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_119.csv,55,0.06657732245198318,0.0,0.48963966389876107,119,-118,5,-0.0006705877636205614,31,-30,5,-0.0006705877636205614
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_95.csv,56,0.06866476877173354,0.0,0.4834119074825641,99,-98,4,-0.03292238800703244,935,-934,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_31.csv,57,0.06526995568245131,0.0,0.47726336227583205,83,-82,5,-0.014101066937575336,29,-28,5,-0.017364956269750497
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_69.csv,58,0.06311244110957433,0.0,0.47119302078641456,58,-57,5,-0.01909470855920383,31,-30,5,-0.013645162140843754
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_237.csv,59,0.06373511015539768,0.0,0.4651998883365146,62,-61,5,-0.009846298626991717,27,-26,5,-0.004474643764290389
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_248.csv,60,0.06393205586616531,0.0,0.4592829828997018,129,-128,5,-0.022966055831119003,31,-30,5,-0.0156374850504683
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_117.csv,61,0.0653934949452117,0.0,0.4534413349399993,235,-234,5,-0.0013195142634903595,60,-59,5,-0.00659801334301337
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_125.csv,62,0.06553596619507168,0.0,0.44767398725301655,56,-55,5,-0.012142430349259863,26,-25,5,-0.00325750293266673
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_130.csv,63,0.06613647389074401,0.0,0.4419799948091041,96,-95,5,-0.0049400822233682815,31,-30,5,-0.0010507452301999711
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_22.csv,64,0.06382485650348547,0.0,0.4363584245985008,63,-62,5,-0.0004472901564931301,31,-30,5,-0.0017415762093262583
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_239.csv,65,0.06769774482005204,0.0,0.43080835547845325,380,-379,5,-0.005990895511928604,457,-456,5,-0.0031242394245973625
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_162.csv,66,0.06489483624584287,0.0,0.42532887802227887,124,-123,5,-0.005741864900449221,31,-30,5,-0.008480293722323019
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_218.csv,67,0.06802436547411037,0.0,0.4199190943703468,167,-166,5,-0.008853284936097319,31,-30,5,-0.01373734124208235
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_99.csv,68,0.06775974382783953,0.0,0.4145781180829574,115,-114,5,-0.013519375383233839,31,-30,5,-0.010467853611239001
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_93.csv,69,0.06426312437483432,0.0,0.4093050739950916,114,-113,5,-0.013979801989672525,30,-29,5,-0.010061057117931175
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_199.csv,70,0.06246430893826294,0.0,0.4040990980730063,72,-71,5,-0.017050932820553,29,-28,5,-0.03005414142725039
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_115.csv,71,0.06493791385341831,0.0,0.39895933727265603,114,-113,5,-0.026627730735474114,24,-23,5,-0.0029089378753572146
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_166.csv,72,0.06409662412440997,0.0,0.3938849493999134,55,-54,5,-0.027809394462916304,31,-30,5,-0.032619823804470136
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_43.csv,73,0.06806393283925764,0.0,0.38887510297257033,464,-463,5,-0.006678373240099226,489,-488,5,-0.001500629789767958
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_198.csv,74,0.06649141279777403,0.0,0.3839289770840895,184,-183,5,-0.03031923843843616,31,-30,5,-0.011767476702563808
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_158.csv,75,0.06386965950388727,0.0,0.3790457612690943,54,-53,5,-0.028505885032947,29,-28,5,-0.028736124444780818
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_164.csv,76,0.06534515734120841,0.0,0.3742246553705658,210,-209,5,-0.006802292108669807,483,-482,5,-0.002098265804632941
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_57.csv,77,0.0644413674360896,0.0,0.3694648694087305,143,-142,5,-0.03676303085889108,26,-25,5,-0.01561938293390764
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_175.csv,78,0.06619188511532643,0.0,0.36476562345161545,197,-196,5,-0.028901810365212225,31,-30,5,-0.007548692744768517
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_11.csv,79,0.07040858514954292,0.0,0.36012614748724886,178,-177,5,-0.008326741848612389,68,-67,5,-0.0004156350421204087
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_75.csv,80,0.06729554474198361,0.0,0.35554568129748837,123,-122,5,-0.005063794195904861,31,-30,5,-0.014045913389959102
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_140.csv,81,0.06257731166608527,0.0,0.35102347433345177,157,-156,5,-0.009549130404766648,31,-30,5,-0.009814763990303668
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_238.csv,82,0.067689693641981,0.0,0.34655878559253317,419,-418,5,-0.03602670028521058,31,-30,5,-0.00010439131325397819
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_100.csv,83,0.06625381341441233,0.0,0.3421508834969842,266,-265,5,-0.002641005355518996,30,-29,5,-0.017515039790247763
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_168.csv,84,0.06296571669643011,0.0,0.3377990457740369,148,-147,5,-0.021143822020283545,31,-30,5,-0.027237144033414633
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_107.csv,85,0.06490517353513484,0.0,0.3335025593375552,218,-217,5,-0.022901417200177847,31,-30,5,-0.009033552627639187
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_167.csv,86,0.06316308048668279,0.0,0.3292607201711881,138,-137,5,-0.0425044614972164,31,-30,5,-0.028515391190944053
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_76.csv,87,0.06585243433771161,0.0,0.3250728332130117,260,-259,5,-0.017957145954556657,31,-30,5,-0.008422467006178427
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_39.csv,88,0.06194222837476012,0.0,0.3209382122416352,152,-151,5,-0.005345943898342299,31,-30,5,-0.026440419744013635
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_3.csv,89,0.06779783735103481,0.0,0.3168561797637599,166,-165,5,-0.0037708783461974102,29,-28,5,-0.01685205893495799
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_62.csv,90,0.06711068232771038,0.0,0.31282606690316533,253,-252,5,-0.02944394045027428,31,-30,5,-0.006934916615184895
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_188.csv,91,0.06914788699520524,0.0,0.30884721329110837,172,-171,5,-0.015695237744998532,31,-30,5,-0.0034074836397785294
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_159.csv,92,0.0654609900991963,0.0,0.30491896695811543,146,-145,5,-0.014766354810354081,31,-30,5,-0.0044043499727462
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_104.csv,93,0.06510799485543903,0.0,0.30104068422715147,55,-54,5,-0.0010064401598121424,31,-30,5,-0.009285161996376794
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_78.csv,94,0.06654692262583917,0.0,0.2972117296081491,282,-281,5,-0.00047300989359904625,31,-30,5,-0.0060434497914969056
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_134.csv,95,0.06724183625433015,0.0,0.29343147569387706,106,-105,5,-0.002666105077151476,31,-30,5,-0.0017848737189038052
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_141.csv,96,0.06467666759810899,0.0,0.2896993030571346,206,-205,5,-0.01705682665104811,31,-30,5,-0.025268852341678964
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_179.csv,97,0.06763302620339982,0.0,0.2860146001492531,226,-225,5,-5.582971084273036e-06,31,-30,5,-0.002817138335803465
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_108.csv,98,0.06895737621899083,0.0,0.28237676319988847,592,-591,5,-0.00034193457416339685,30,-29,5,-0.021424177195159468
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_216.csv,99,0.06370788399240918,0.0,0.27878519611808733,208,-207,5,-0.02320060112135117,31,-30,5,-0.0021009472452652497
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_120.csv,100,0.06179540848209568,0.0,0.2752393103946134,110,-109,5,-0.015177172105172887,29,-28,5,-0.003223869263125138
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_121.csv,101,0.06572931582923644,0.0,0.2717385250055153,248,-247,5,-0.010563556444687363,522,-521,5,-0.00475987816447633
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_135.csv,102,0.06919625757598505,0.0,0.26828226631692026,244,-243,5,-0.03630286639466468,31,-30,5,-0.006055728101851186
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_0.csv,103,0.06874434057114996,0.0,0.26486996799103824,156,-155,4,-0.00039073096834787334,1000,-999,5,0.0034689424375797602
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_128.csv,104,0.060803944839305686,0.0,0.2615010708933653,80,-79,5,-0.006301252835271224,30,-29,5,-0.048183891369844335
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_232.csv,105,0.06608658507007063,0.0,0.25817502300106204,66,-65,4,0.0,770,-769,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_35.csv,106,0.06448681349331821,0.0,0.2548912793125012,161,-160,5,-0.030243953918216944,28,-27,5,-0.013718402953209405
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_153.csv,107,0.06394179513771922,0.0,0.2516493017579638,311,-310,5,-0.011233269632625173,31,-30,5,-0.010634767466840682
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_146.csv,108,0.06545041074854513,0.0,0.24844855911147218,116,-115,5,-0.017839729171070955,29,-28,5,-0.0012351138147524076
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_196.csv,109,0.07119369590845841,0.0,0.24528852690374392,341,-340,3,0.0,377,-376,3,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_154.csv,110,0.06633114208126997,0.0,0.2421686873362531,248,-247,5,-0.0018681147031129636,445,-444,5,-0.006962767294760654
