data,num_file,L0,L2,epsilon,RL_iters,RL_rewards,RL_NNZ,RL_OG,MF_iters,MF_rewards,MF_NNZ,MF_OG
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_198.csv,0,0.06649141279777403,0.0,0.9774081302912798,405,-404,5,-0.011270750070560762,398,-397,5,-0.011270750070560762
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_72.csv,1,0.0606949667291637,0.0,0.964976417332823,81,-80,5,-0.006727008525359254,81,-80,5,-0.006727008525359254
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_153.csv,2,0.06394179513771922,0.0,0.9527028240812648,149,-148,5,-0.0024267450236139685,401,-400,5,-0.01712838599198947
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_17.csv,3,0.06609515177789635,0.0,0.9405853394025165,427,-426,5,-0.005748503546370903,663,-662,5,-0.0011453074875539507
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_91.csv,4,0.07068191549919182,0.0,0.9286219777422252,1000,-999,5,0.06224818894850566,1000,-999,5,0.02529886697080757
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_85.csv,5,0.06366494979492296,0.0,0.9168107788004223,260,-259,5,-0.0035750401283874632,641,-640,5,-0.0021345185935048067
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_100.csv,6,0.06625381341441233,0.0,0.9051498072103156,368,-367,5,-0.012040471830392719,335,-334,5,-0.003252986254991649
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_204.csv,7,0.06591247089965888,0.0,0.893637152221158,167,-166,5,-0.011895147206536361,270,-269,5,-0.007009883179747177
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_34.csv,8,0.06634406773196516,0.0,0.8822709273851568,543,-542,5,-0.0005291912546632068,615,-614,5,-0.005390066721002736
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_179.csv,9,0.06763302620339982,0.0,0.8710492702483629,500,-499,5,-0.0007176061128997536,662,-661,5,-0.003804156683903611
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_159.csv,10,0.0654609900991963,0.0,0.8599703420454906,298,-297,5,-0.009932768548539568,488,-487,5,-0.0032238598858856807
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_133.csv,11,0.06912876422485423,0.0,0.8490323273986208,1000,-999,5,0.0055187936493886975,1000,-999,5,0.006496950139228884
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_221.csv,12,0.06677776688374192,0.0,0.8382334340197369,1000,-999,5,0.026445067326953273,934,-933,5,-0.004094285990918832
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_38.csv,13,0.0649185047224752,0.0,0.8275718924170403,148,-147,5,-0.0020906456627190675,353,-352,5,-0.0002051252561132059
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_154.csv,14,0.06633114208126997,0.0,0.8170459556050057,1000,-999,5,0.0020456713228784967,1000,-999,5,0.007346276061156249
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_233.csv,15,0.06900190385513714,0.0,0.8066538988181217,1000,-999,5,0.02921877315620971,1000,-999,5,0.045361963524483885
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_113.csv,16,0.06596339663362162,0.0,0.7963940192282739,292,-291,5,-0.0013540485508988405,279,-278,5,-0.009433714769151497
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_238.csv,17,0.067689693641981,0.0,0.7862646356657214,214,-213,5,-0.0006251830323148451,390,-389,5,-0.0038838255412576746
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_93.csv,18,0.06426312437483432,0.0,0.7762640883436226,210,-209,5,-0.0014105569767097323,592,-591,5,-0.01257410752632633
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_168.csv,19,0.06296571669643011,0.0,0.7663907385860653,99,-98,5,-0.016335374445739168,265,-264,5,-0.004748689657114766
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_134.csv,20,0.06724183625433015,0.0,0.7566429685595547,1000,-999,5,0.004912648829095513,1000,-999,5,0.004912648829095513
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_186.csv,21,0.06822840445135996,0.0,0.7470191810079172,1000,-999,5,0.022494492883502915,1000,-999,5,0.028101511593426404
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_141.csv,22,0.06467666759810899,0.0,0.7375177989905772,287,-286,5,-0.006122258350916128,260,-259,5,-0.00458263689159745
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_18.csv,23,0.06755331939747983,0.0,0.7281372656241614,1000,-999,5,0.009787244741557488,541,-540,5,-0.005189147229362965
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_225.csv,24,0.06370335877147802,0.0,0.71887604382739,188,-187,5,-0.012536579110037149,136,-135,5,-0.003977172011529028
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_149.csv,25,0.06727447715391303,0.0,0.7097326160692131,513,-512,5,-0.005752740462065127,654,-653,5,-0.004978052297373944
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_8.csv,26,0.07054733704896074,0.0,0.7007054841201497,1000,-999,5,0.02195051129301095,1000,-999,5,0.013181223904146812
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_129.csv,27,0.0675721452142866,0.0,0.6917931688067901,1000,-999,5,0.019774103191233613,1000,-999,5,0.01900479112766419
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_114.csv,28,0.06419107031403459,0.0,0.682994209769418,358,-357,5,-0.01925648284061417,584,-583,5,-0.0031688735150157766
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_177.csv,29,0.06335109645955027,0.0,0.6743071652227244,329,-328,5,-0.009428786616465224,653,-652,5,-0.00647908832282405
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_193.csv,30,0.06632773370103673,0.0,0.6657306117195513,430,-429,5,-0.011674947079497972,249,-248,5,-0.011010525437844232
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_68.csv,31,0.0630111674902147,0.0,0.6572631439176526,316,-315,5,-0.014697926708650812,182,-181,5,-0.0010686973284531778
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_132.csv,32,0.0660192743116382,0.0,0.6489033743494148,240,-239,5,-0.0077652493187019885,401,-400,5,-0.008863074482962053
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_150.csv,33,0.06305177427334012,0.0,0.6406499331945089,54,-53,5,-0.02710381013637503,31,-30,5,-0.010900272639339794
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_73.csv,34,0.06494145292244353,0.0,0.6325014680554323,406,-405,5,-0.0004554154741681444,1000,-999,5,0.010018531249412928
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_41.csv,35,0.0703648714244788,0.0,0.6244566437359081,1000,-999,5,0.03648465999884189,1000,-999,5,0.019434872930394073
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_58.csv,36,0.07202097904170722,0.0,0.6165141420221025,1000,-999,5,0.02598221759535119,1000,-999,5,0.016573984458053182
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_2.csv,37,0.06367767411219628,0.0,0.6086726614666215,167,-166,5,-0.004351902371922134,276,-275,5,-0.002888987063152224
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_86.csv,38,0.06573625604212377,0.0,0.6009309171752603,873,-872,5,-0.013973487386523917,715,-714,5,-0.012333273798255509
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_195.csv,39,0.06977578814285494,0.0,0.5932876405964593,1000,-999,5,0.01234633129516762,731,-730,5,-0.0005920367529721365
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_51.csv,40,0.0650328388777332,0.0,0.5857415793134447,246,-245,5,-0.009120434182940179,232,-231,5,-0.010500732909421742
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_212.csv,41,0.06771089000126349,0.0,0.5782914968390049,1000,-999,5,0.010006668107776666,935,-934,5,-0.009998062680265337
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_111.csv,42,0.0692779453758399,0.0,0.5709361724128857,1000,-999,5,0.0027755902036682174,1000,-999,5,0.00642366744458798
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_207.csv,43,0.06774474691980029,0.0,0.5636744008017557,787,-786,5,-0.0036535600633930305,618,-617,5,-0.0021597442387951563
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_156.csv,44,0.06748697691204754,0.0,0.5565049921017191,784,-783,5,-0.0007934398088115283,1000,-999,5,0.0012030277101974746
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_160.csv,45,0.06724934691985507,0.0,0.5494267715433381,443,-442,5,-0.004544983370777104,423,-422,5,-0.012369748405852083
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_110.csv,46,0.06544512943846506,0.0,0.5424385792991389,1000,-999,5,0.012298575114209972,1000,-999,6,0.15755814074107646
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_241.csv,47,0.06765341430902799,0.0,0.5355392702935645,1000,-999,5,0.004961210897181056,469,-468,5,-0.0034490812825527344
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_87.csv,48,0.07018946632102678,0.0,0.5287277140153429,1000,-999,5,0.04901521857031847,1000,-999,5,0.003930818248172117
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_23.csv,49,0.06332897906974584,0.0,0.5220027943322413,1000,-999,5,0.012744516012484936,220,-219,5,-0.0003063812117378724
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_136.csv,50,0.07135753933445008,0.0,0.5153634093081814,1000,-999,5,0.042924991659213464,942,-941,5,-0.002425229981310902
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_142.csv,51,0.06784582715560393,0.0,0.5088084710226752,963,-962,5,-0.011165646785668549,579,-578,5,-0.008891439255695388
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_36.csv,52,0.06749704261041131,0.0,0.5023369053925635,768,-767,5,-0.005605293321744885,404,-403,5,-0.009098830216668354
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_59.csv,53,0.06539593620953515,0.0,0.49594765199601337,1000,-999,5,0.01923769205924627,516,-515,5,-0.010650080581452233
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_81.csv,54,0.06425869574949604,0.0,0.48963966389876107,1000,-999,5,0.008984900568535441,397,-396,5,-0.0019094282742090848
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_112.csv,55,0.06793765974400771,0.0,0.4834119074825641,496,-495,5,-0.002366537652198263,431,-430,5,-0.0030612918336110737
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_214.csv,56,0.06643770443590424,0.0,0.47726336227583205,336,-335,4,-0.006223538446190588,1000,-999,5,0.0039415119627205135
