data,num_file,L0,L2,epsilon,RL_iters,RL_rewards,RL_NNZ,RL_OG,MF_iters,MF_rewards,MF_NNZ,MF_OG
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_17.csv,0,0.06609515177789635,0.0,0.9588138431591651,527,-526,5,-0.003616159976127737,663,-662,5,-0.0011453074875539507
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_8.csv,1,0.07054733704896074,0.0,0.9286100867006545,1000,-999,5,0.013181223904146812,1000,-999,5,0.013181223904146812
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_12.csv,2,0.06457744288465925,0.0,0.8993577838644646,725,-724,5,-0.002970176795842876,1000,-999,5,0.010482327412515265
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_6.csv,3,0.0646059968854806,0.0,0.871026962749694,218,-217,5,-0.006788963889073634,450,-449,5,-0.009628463130711503
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_15.csv,4,0.06499413090849626,0.0,0.8435885956053424,539,-538,5,-0.0015887777992639764,586,-585,5,-0.006623863491443695
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_4.csv,5,0.06704893717441397,0.0,0.8170145690884857,217,-216,5,-0.005347116876490563,485,-484,5,-0.01177935278118654
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_14.csv,6,0.0639651698906138,0.0,0.7912776554593537,148,-147,5,-0.0036468452080062764,196,-195,5,-0.0018060061173589058
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_10.csv,7,0.06408731135740478,0.0,0.7663514846837944,104,-103,5,-0.004136264762199486,141,-140,5,7.409484925987741e-05
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_9.csv,8,0.06461961519857225,0.0,0.7422105174145459,252,-251,5,-0.017649275903494282,375,-374,5,5.023844764146638e-07
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_2.csv,9,0.06367767411219628,0.0,0.7188300188236297,209,-208,5,-0.004351902371921861,276,-275,5,-0.002888987063152224
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_0.csv,10,0.06874434057114996,0.0,0.6961860332590499,1000,-999,5,0.003774880353755055,1000,-999,5,0.010527992378101023
