4.739600134744297033e-02,-5.406899147128147939e-03,4.092306525875603201e-02,2.121515640220637822e-02,-7.489454812080814476e-03,-7.088058999381069598e-03,7.323429233137720984e-02,-3.886046673019764863e-02,2.973162487941280463e-02,6.087348853398251436e-02,9.358816648823573697e-03,4.342122962413046822e-02,-4.144523884042516232e-02,-1.178022893649597821e-02,-2.159855868216120287e-02,4.345835551557825777e-02,5.338119741301722287e-02,-3.415087327403786704e-02,2.850302902011437808e-02,-2.492101806551925633e-02,-2.139888408366103639e-02,1.376838318884917971e-02,-6.526155812001548095e-02,-8.455539387814792196e-03,-5.158637681182467842e-03,5.966178468007740134e-03,-7.027179334768537955e-02,1.620157495252569704e-02,1.687573723683689214e-02,1.175319228658838581e-02
-5.521985316841069441e-02,-3.916170534778136425e-02,-5.702683216504002284e-02,-1.088054498823804242e-02,-3.975402451664286109e-03,-3.073505823303003710e-03,-2.932930733442651490e-03,-1.219696788263979585e-02,3.466803570445881749e-02,-1.601773870277274289e-02,-3.986549521816978858e-02,-4.822002497843394520e-02,-7.268563640856649799e-02,2.768848299036962696e-02,3.212683782226302687e-02,-4.049394958315415821e-02,1.357875711217108004e-02,-7.191061245261878843e-02,1.064183230122177706e-02,-7.906632084170821598e-03,-4.703270130941401839e-02,-7.309453406088023408e-02,-3.388498178516670400e-02,6.354679239770201493e-02,4.024829336311829681e-02,-2.052297614532389708e-02,-2.548964803320320077e-02,2.416552063384967003e-02,1.733195146315187271e-02,3.029815193913954624e-02
4.550605192741190991e-02,-2.506435442205894384e-02,4.788731439150772928e-02,-3.567789538730786747e-02,-1.138140064501841874e-02,3.274982004146657910e-02,-2.441031219514720740e-02,-1.595152850000711511e-02,1.965450020463835670e-02,-6.373631106699017071e-03,-1.973487444372719508e-03,1.892929217939570349e-02,1.038333929066694201e-02,-1.014022227234759495e-02,-1.923411620190136617e-02,-3.549137361837678695e-02,2.754826214237369314e-02,7.645905205717403764e-03,9.228374923913432865e-03,5.587274244249432892e-02,4.402848562183438869e-02,2.575845992343384766e-02,4.279981502914399077e-02,-2.261789425551230526e-02,-3.667633101177970867e-02,9.970237359120791981e-03,-2.909157987249378144e-02,-6.270280304315872799e-02,3.281750288725137060e-03,-3.276520240048614663e-04
-2.164438572353815163e-02,4.302623872622778067e-02,-2.673746689152300265e-02,6.137335170381279931e-02,4.147184858958569142e-02,-5.051319861671937222e-03,4.348514926002441244e-02,8.615218428819669538e-02,2.105223334589891027e-02,1.119793737486465129e-02,8.331286308955372644e-02,4.246626130720458419e-04,2.013372918094851957e-02,8.150639736813196368e-02,2.414997879372611511e-02,4.306081961755366116e-02,4.073357443416511514e-02,6.442332474496351331e-03,5.263962369613123249e-02,3.704126680410763789e-02,1.314190983908142610e-02,1.287837918323297449e-02,-4.016016789954070763e-03,2.693949408590266478e-02,4.420665379804235989e-02,2.800458975114439308e-02,9.059883575082900483e-04,3.679468438198363334e-02,7.396085735080509815e-02,9.133339978878886323e-02
1.603828692641084269e-02,3.981026343000242801e-02,1.833603812030740188e-02,2.082725265249834798e-02,2.006311974805946238e-02,6.257710994613793765e-02,-1.117945974753422993e-02,6.422258355818025177e-02,3.468798786560171876e-02,2.516100802718299750e-02,-7.826949415645522920e-03,-1.126078017009486155e-02,2.021055965895414072e-02,2.302715422979864299e-02,-2.859522469286752272e-02,1.004719558124025046e-02,6.237084765880748088e-02,-3.426247641061265503e-02,1.395782943636002943e-02,5.295386032290003847e-02,-4.139384908140222863e-02,8.275486214307689950e-03,4.398045753002423341e-02,1.431795932263664473e-02,8.839184235673381781e-03,-4.020161602767532982e-02,3.289585282591573484e-02,-4.968960322462434923e-03,5.000696724161001611e-02,1.520148882896051393e-02
-5.263378107109128318e-02,3.903422635788285876e-03,-3.751854090314921120e-02,-2.055986553687471491e-02,-3.169376884705657482e-02,-6.038884913769836799e-02,-5.856373684403339691e-02,3.283138130760589104e-03,-1.562580134293757583e-02,5.774022526254707528e-03,-3.868011927678736278e-02,-8.095463241747435229e-03,-1.519899282102565516e-02,3.430329132661599778e-02,3.430891503284234229e-02,-6.267594967931026939e-02,-9.946041072435282682e-03,-1.817976336421798719e-02,3.646049819597026870e-02,-2.932046392570798743e-02,-2.280428785950170886e-02,-2.351751749020195015e-02,-2.124765150876362432e-02,3.363824328411004622e-02,4.236181897375907585e-02,-9.420294024062034199e-02,-3.200788659019569715e-02,-1.700700650431015990e-03,-1.437598702661499125e-02,1.356714616829811891e-02
-1.511107867371492240e-02,-1.337523704587795410e-02,1.717066302045424427e-03,-4.589241431567576968e-02,4.611075240815340828e-03,3.303864535517506834e-02,-3.611058387341351678e-02,-2.907555938943092236e-02,5.141094663824219251e-03,-5.075666266738352445e-02,-3.334295098547713360e-02,-3.928888111766540292e-02,-3.618085593918170251e-02,-4.642079597881795631e-03,3.836057147234075287e-02,-3.231186604913712651e-02,-4.073145054538070131e-02,-5.015808478775914819e-03,-1.145150070280446554e-02,1.698800048543699232e-02,2.509441400871167266e-02,-8.894126247471803928e-03,4.473799063902080680e-02,-5.919418431911246427e-03,7.337801109711426057e-04,-1.378767910178597782e-02,2.090274845975245623e-03,-5.571922265139430536e-02,2.601780765663320224e-03,-1.061654706890686681e-02
6.328098649415972443e-02,1.156572572621345114e-02,5.434316675517471967e-02,-4.118282145286653040e-02,1.987371008735570183e-02,1.251881705871123879e-02,2.497635397934100041e-02,7.013341039364241226e-03,7.060010392633472853e-03,1.379761103063324897e-02,2.870725791551912223e-02,3.234616194385756677e-02,4.119050499483602884e-02,2.431810798977844523e-02,-6.889719731887185283e-03,-2.264634413235511873e-02,4.394002471543693999e-02,6.564689128448695545e-03,8.527702731495534136e-03,3.514168758414928755e-03,3.269260065402822268e-02,6.265269604869913578e-02,-4.161505622834331224e-03,1.953931064060120820e-02,3.183182331880789889e-02,2.375336172231086625e-03,1.282747968983486038e-02,-6.606906089279379612e-02,-7.997569762964075327e-04,-3.638085454933271540e-02
3.597837885382428741e-02,4.021797787252918976e-02,1.655238959991967365e-02,5.762239394950403187e-02,-2.866273323411883470e-02,2.864043309237678577e-03,2.415132805406874569e-02,1.813664376864270898e-03,5.595815934444740847e-04,6.726323827116142962e-02,1.672470615300010455e-02,4.747966296351326110e-02,-4.720443025133381348e-02,-6.987822008011878791e-03,6.385102354953620107e-02,1.541545412948772641e-02,5.557696645005607422e-02,-6.881152238520441000e-02,3.010246673397699163e-02,-7.130460697866800729e-04,-5.059523016816465553e-03,5.355774099501678376e-02,1.537345427938708285e-02,2.377005496745085780e-02,5.401242331817585236e-03,-1.081750645154095324e-02,2.381518555065662707e-02,1.492505811897033331e-02,3.142520996685522344e-02,5.090484855523727536e-02
-2.767053051858666887e-02,4.085976876633722055e-02,-3.092674405455610870e-02,3.359055381793516620e-02,-1.996101062631260720e-02,-6.974904300903477135e-03,9.025627461652323616e-03,2.652989029681984690e-02,-3.904328454389229680e-02,-3.329723411867381577e-02,-1.030585636451631509e-02,-5.666567634929214198e-02,1.564417097436095888e-02,-2.096057278271775889e-02,-1.200762437144373401e-03,4.751590220490509164e-02,-1.121241925620295246e-02,3.156271268067817326e-02,-1.675847265442303308e-02,2.866699609886568228e-03,1.904603423055314243e-02,-6.161298797306172248e-02,5.292933222131225406e-03,-3.683117590993503776e-03,2.760432976292017011e-03,-1.838725894541493044e-02,1.974695190025993821e-02,2.140170462648055549e-02,-4.441512045333616959e-02,-8.135593884774083850e-03
