-3.444178087760954576e-02,3.452378511779432418e-02,1.821448018562807358e-02,3.452378511779432418e-02,-2.774179179015549834e-02,8.660497317628728514e-03,3.452378511779433112e-02,-3.444178087760953882e-02,-3.444178087760953882e-02,-3.444178087760953882e-02,3.452378511779433112e-02,3.025486777796858318e-02,7.160847635112663548e-03,-3.353717542511088743e-05,-3.444178087760953882e-02,3.452378511779433806e-02,3.452378511779433806e-02,2.249521531061124315e-03,-3.866016750363515143e-03,3.452378511779433112e-02
-3.444178087760954576e-02,-3.444178087760953882e-02,7.849131232749329001e-03,-3.444178087760953882e-02,-1.226241018375528492e-02,-2.003357240144304149e-02,-3.444178087760954576e-02,-3.444178087760953882e-02,-3.444178087760953882e-02,-3.444178087760953882e-02,-3.444178087760953882e-02,-3.191226163607455146e-02,2.300097708019992193e-02,-6.169515101877856567e-02,-3.444178087760953882e-02,-3.444178087760954576e-02,3.452378511779433806e-02,-4.113905587657042118e-02,-4.691818364833982846e-02,3.452378511779433112e-02
-3.444178087760954576e-02,-3.444178087760953882e-02,-2.163104426586309054e-02,-3.444178087760953882e-02,6.492983440329259948e-03,2.706965788311682317e-02,-3.444178087760954576e-02,-3.444178087760953882e-02,-3.444178087760953882e-02,-3.444178087760953882e-02,-3.444178087760953882e-02,-2.775587237646912758e-02,-4.339676387627375981e-02,-4.098916783929735380e-02,-3.444178087760953882e-02,-3.444178087760954576e-02,-3.444178087760954576e-02,-2.123144396895472116e-02,4.454745614564276611e-03,-3.444178087760954576e-02
3.452378511779433112e-02,3.452378511779432418e-02,-4.125864098101910543e-02,3.452378511779432418e-02,2.840797177193260178e-02,-2.054949386011605678e-02,-3.444178087760954576e-02,3.452378511779433112e-02,3.452378511779433112e-02,-3.444178087760953882e-02,3.452378511779433112e-02,-6.863911111773176969e-03,7.183646119636458854e-03,1.765082720400007292e-03,3.452378511779432418e-02,3.452378511779433806e-02,-3.444178087760954576e-02,2.802835443660184334e-02,2.975326416408346011e-02,3.452378511779433112e-02
-3.444178087760954576e-02,-3.444178087760953882e-02,-1.273075002797408040e-02,-3.444178087760953882e-02,-2.604104705317650606e-02,-5.583981937315261879e-02,-3.444178087760954576e-02,-3.444178087760953882e-02,-3.444178087760953882e-02,-3.444178087760953882e-02,-3.444178087760953882e-02,-5.543727375311283817e-03,-4.186254578109416952e-02,-2.779685548063069028e-02,-3.444178087760953882e-02,-3.444178087760954576e-02,-3.444178087760954576e-02,-2.068716912689582549e-02,8.157096516773456457e-03,-3.444178087760954576e-02
3.452378511779433112e-02,-3.444178087760953882e-02,5.009632542471682999e-03,3.452378511779432418e-02,-1.751646625779433239e-02,3.841190674954438056e-02,3.452378511779433112e-02,3.452378511779433112e-02,3.452378511779433112e-02,3.452378511779432418e-02,-3.444178087760953882e-02,2.311869672525237659e-02,1.163950665760675506e-03,1.277033226122686362e-02,3.452378511779432418e-02,3.452378511779433806e-02,3.452378511779433806e-02,-8.444879638885021897e-03,-2.995211317482982406e-03,3.452378511779433112e-02
3.452378511779433112e-02,-3.444178087760953882e-02,-8.224623781545186557e-03,-3.444178087760953882e-02,1.618330069591126380e-02,2.145760533193183037e-02,3.452378511779433112e-02,-3.444178087760953882e-02,-3.444178087760953882e-02,-3.444178087760953882e-02,-3.444178087760953882e-02,-5.499886081207924077e-02,-2.060877992293867755e-02,-5.526953537916166198e-02,3.452378511779432418e-02,-3.444178087760954576e-02,3.452378511779433806e-02,-2.793757276888496691e-02,-1.151429888220849296e-02,-3.444178087760954576e-02
-3.444178087760954576e-02,3.452378511779432418e-02,2.615512958836774260e-02,3.452378511779432418e-02,1.143342527125622288e-02,-1.866344055774550592e-02,3.452378511779433112e-02,3.452378511779433112e-02,3.452378511779433112e-02,3.452378511779432418e-02,-3.444178087760953882e-02,5.930354746985192632e-02,8.857075076879061121e-03,5.656353814218419845e-02,-3.444178087760953882e-02,3.452378511779433806e-02,3.452378511779433806e-02,4.619645028203165499e-02,1.315748944810859328e-02,-3.444178087760954576e-02
-3.444178087760954576e-02,-3.444178087760953882e-02,-4.385829512218154119e-03,-3.444178087760953882e-02,7.858088756028103888e-03,2.455172515573519551e-02,-3.444178087760954576e-02,-3.444178087760953882e-02,-3.444178087760953882e-02,-3.444178087760953882e-02,-3.444178087760953882e-02,-1.025912401978369562e-03,-4.022869987198651048e-02,2.563007695104041819e-02,-3.444178087760953882e-02,3.452378511779433806e-02,3.452378511779433806e-02,7.503695558308336525e-03,-1.788180963686335570e-02,3.452378511779433112e-02
-3.444178087760954576e-02,-3.444178087760953882e-02,-3.989643219235362165e-02,-3.444178087760953882e-02,-1.122738983540678276e-02,-7.713556764159958286e-03,-3.444178087760954576e-02,-3.444178087760953882e-02,-3.444178087760953882e-02,-3.444178087760953882e-02,-3.444178087760953882e-02,3.330457365598707420e-02,-1.960892754806327354e-02,1.690611059286238962e-02,-3.444178087760953882e-02,-3.444178087760954576e-02,-3.444178087760954576e-02,8.124431130779978527e-03,-2.579991488828538640e-03,-3.444178087760954576e-02
