2.609978754859402714e-02,2.609978754859402714e-02,3.684116469851190373e-02,2.609978754859402714e-02,-2.609978754859402714e-02,3.923953992671268091e-03,-2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-2.996251753141493737e-03,-2.609978754859402714e-02,2.425520379986144739e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,-3.095194180629008002e-02,2.609978754859402714e-02,-3.146136664361649793e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,4.135604158805878533e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,-8.710814862404615486e-03,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02
2.609978754859402714e-02,-2.609978754859402714e-02,2.341178109875144062e-02,2.609978754859402714e-02,-2.609978754859402714e-02,-2.751248315999697824e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,-3.025426092828633132e-02,-2.609978754859402714e-02,1.367287736303266291e-02,-2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,-6.733310471010041376e-02,-2.609978754859402714e-02,-2.757151722577643772e-03,-2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-6.886291515550085375e-03,-2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,1.561097204094103602e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02
2.609978754859402714e-02,2.609978754859402714e-02,2.408381835136659196e-02,-2.609978754859402714e-02,2.609978754859402714e-02,1.937886667028945742e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,1.253083604152782811e-02,2.609978754859402714e-02,-2.369803851263275682e-02,-2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.452595522681218568e-02,-2.609978754859402714e-02,1.446961010414467633e-02,2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,7.375759859077026491e-03,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-1.230818525342605718e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02
-2.609978754859402714e-02,2.609978754859402714e-02,6.637016261255134636e-03,-2.609978754859402714e-02,-2.609978754859402714e-02,-3.848108292936010776e-03,-2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,-3.916197003095064216e-02,2.609978754859402714e-02,-1.029762558754178901e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,-3.295097425713657685e-02,2.609978754859402714e-02,1.505527547312510844e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,5.938411392537872729e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,-1.840385538372432510e-03,2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02
2.609978754859402714e-02,2.609978754859402714e-02,-2.136352440937998656e-02,2.609978754859402714e-02,2.609978754859402714e-02,4.195930867992819085e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,-9.726921122179600990e-03,2.609978754859402714e-02,8.735685214179168953e-04,-2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-1.703038117819308944e-02,-2.609978754859402714e-02,1.374835825530475002e-02,-2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,1.331733353075471686e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-1.897361972764485816e-02,-2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02
2.609978754859402714e-02,-2.609978754859402714e-02,-7.681531891605021707e-03,2.609978754859402714e-02,2.609978754859402714e-02,-1.496400822487805628e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-1.152217215204715504e-02,2.609978754859402714e-02,1.345712832423350686e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,-2.133047107488831098e-02,2.609978754859402714e-02,-1.519852571068085103e-03,2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,-1.505681231758192705e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-2.257079061658535946e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02
2.609978754859402714e-02,-2.609978754859402714e-02,-1.428443778372956614e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.803350944194947861e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-5.240854604947409179e-02,2.609978754859402714e-02,4.812153775373399604e-03,-2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-1.593065601563611877e-02,2.609978754859402714e-02,3.692841803469564844e-03,2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,8.844959308674694640e-03,2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,-3.527465181324315052e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02
2.609978754859402714e-02,2.609978754859402714e-02,1.632420486416137281e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-1.525706093371010687e-02,2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,3.346081704825958070e-02,2.609978754859402714e-02,2.225476018233594686e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,3.135789965603265339e-02,2.609978754859402714e-02,-2.031230998792937781e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,8.579625262019122123e-03,-2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.460971201928193516e-03,-2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02
2.609978754859402714e-02,2.609978754859402714e-02,-1.880023040672816961e-02,2.609978754859402714e-02,2.609978754859402714e-02,3.202744065608351814e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,-1.119164837558562727e-04,2.609978754859402714e-02,-8.506829124544810702e-03,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,4.271662906270400767e-02,-2.609978754859402714e-02,1.521369890334309596e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,3.315324511557828785e-03,-2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,3.579663881411929149e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02
2.609978754859402714e-02,2.609978754859402714e-02,-3.863434595491625854e-03,-2.609978754859402714e-02,2.609978754859402714e-02,3.116116643664945673e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-4.112312923357552136e-02,2.609978754859402714e-02,1.418750827225040596e-02,2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,-1.313812853229093768e-02,2.609978754859402714e-02,7.172021138170164845e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,1.131252370087231819e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,-2.609978754859402714e-02,2.609978754859402714e-02,2.416171224990489377e-02,2.609978754859402714e-02,2.609978754859402714e-02,2.609978754859402714e-02
