3.632163561460739765e-02,4.485393842891488569e-02,3.632163561460739765e-02,3.632163561460739765e-02,-6.604486942732855359e-02,6.462371851598219807e-02,3.632163561460739765e-02,3.778030497451514286e-02,-3.632163561460739765e-02,3.632163561460739765e-02,4.550934671176112140e-02,5.621755900637798870e-02,-9.506434239104509867e-03,-6.291954036799203565e-02,3.725057735407691362e-02,-5.022907437459464552e-03,-3.145219268145257874e-02,-3.632163561460739765e-02,-3.632163561460739765e-02,-1.905580125848809619e-02,-3.632163561460739765e-02,-4.534398823167752612e-02,6.145996009816268729e-02,3.632163561460739765e-02,3.632163561460739765e-02,-1.995074539618065662e-02,3.632163561460739765e-02,-3.225027793006233351e-02,3.632163561460739765e-02,4.632009263363899565e-02,3.632163561460739765e-02,3.632163561460739765e-02,1.292557171578515712e-02,-3.632163561460739765e-02,4.923682290057965899e-02,2.719208443178541823e-02,3.632163561460739765e-02,-3.632163561460739765e-02,3.632163561460739765e-02,4.884565144350025423e-02,-3.632163561460739765e-02,-1.062158129579502015e-02,3.632163561460739765e-02,3.632163561460739765e-02,1.320402821401678653e-02,-5.449081820646103740e-03,-3.632163561460739765e-02,3.358022793947729873e-02,-3.632163561460739765e-02,3.632163561460739765e-02
3.632163561460739765e-02,3.419562953549638157e-02,3.632163561460739765e-02,3.632163561460739765e-02,-1.432374876842086066e-02,2.635749930588076923e-04,3.632163561460739765e-02,1.276429045028484345e-02,3.632163561460739765e-02,3.632163561460739765e-02,7.866146210545770998e-03,2.327730837332841335e-02,1.047952017712475981e-01,-6.048008557235311222e-02,4.129275677198455258e-03,7.283224250789296916e-02,2.682806088175732073e-02,3.632163561460739765e-02,3.632163561460739765e-02,-3.242790870908243694e-02,-3.632163561460739765e-02,-2.436188179063736303e-02,2.110876240033211088e-02,3.632163561460739765e-02,3.632163561460739765e-02,1.688226854945384936e-02,3.632163561460739765e-02,2.588356046165334740e-02,-3.632163561460739765e-02,5.324415211040968432e-03,-3.632163561460739765e-02,3.632163561460739765e-02,1.499422482599770297e-02,-3.632163561460739765e-02,-1.358883769434807848e-02,9.377482878834079993e-02,-3.632163561460739765e-02,3.632163561460739765e-02,3.632163561460739765e-02,2.251621613547654180e-02,-3.632163561460739765e-02,-1.922992367147621090e-02,-3.632163561460739765e-02,3.632163561460739765e-02,5.289591333287808894e-02,2.833285125865185085e-03,-3.632163561460739765e-02,1.594959650438089113e-02,3.632163561460739765e-02,3.632163561460739765e-02
3.632163561460739765e-02,-8.826993407895696378e-03,3.632163561460739765e-02,3.632163561460739765e-02,-2.061634285561798202e-02,2.916362784426019747e-02,3.632163561460739765e-02,-5.983757073049059995e-03,-3.632163561460739765e-02,-3.632163561460739765e-02,1.154196044081987104e-03,6.124490517216978763e-02,-3.389425237187224799e-02,-3.151462758937149944e-02,6.537048881532983580e-02,9.190368200345236036e-03,2.981417465338926862e-02,-3.632163561460739765e-02,-3.632163561460739765e-02,3.808334213083890835e-02,-3.632163561460739765e-02,6.430272980894309598e-02,4.361705217098869186e-02,3.632163561460739765e-02,-3.632163561460739765e-02,-5.485392326270401020e-02,3.632163561460739765e-02,1.491733476319993638e-02,3.632163561460739765e-02,4.421235153590004352e-03,3.632163561460739765e-02,3.632163561460739765e-02,-4.962676335044909764e-02,-3.632163561460739765e-02,5.719866447705874990e-02,-2.268001738731080519e-02,3.632163561460739765e-02,3.632163561460739765e-02,3.632163561460739765e-02,5.080421350850691797e-02,-3.632163561460739765e-02,1.325071989374519178e-02,3.632163561460739765e-02,3.632163561460739765e-02,-6.387517491575336881e-02,-7.671287261316404871e-02,3.632163561460739765e-02,4.722484157046937664e-02,-3.632163561460739765e-02,-3.632163561460739765e-02
3.632163561460739765e-02,1.653985332581588141e-02,3.632163561460739765e-02,3.632163561460739765e-02,1.438328721854129251e-02,6.178840593635989697e-02,-3.632163561460739765e-02,3.126733595439921271e-02,3.632163561460739765e-02,3.632163561460739765e-02,9.922604482312575094e-03,-6.469621370357351610e-03,5.961827306391474096e-02,9.136469630439389422e-03,-2.560479957750770585e-02,4.724972471827008913e-03,3.665121476922456739e-02,-3.632163561460739765e-02,3.632163561460739765e-02,1.319026869083436866e-02,3.632163561460739765e-02,1.374891835449532779e-02,7.061115850550701845e-02,3.632163561460739765e-02,3.632163561460739765e-02,5.966428001340284837e-02,3.632163561460739765e-02,-2.394972987048955143e-02,3.632163561460739765e-02,3.513422873140908259e-02,3.632163561460739765e-02,3.632163561460739765e-02,2.245150560484042435e-02,3.632163561460739765e-02,1.709128721074589657e-03,6.705256774786851059e-02,3.632163561460739765e-02,3.632163561460739765e-02,3.632163561460739765e-02,-7.614233942338220242e-03,3.632163561460739765e-02,-4.367255809637641335e-04,3.632163561460739765e-02,3.632163561460739765e-02,7.100953549881447446e-02,6.954546153412034803e-02,3.632163561460739765e-02,-3.525982578579882343e-02,3.632163561460739765e-02,3.632163561460739765e-02
3.632163561460739765e-02,-2.071145579937123211e-04,3.632163561460739765e-02,-3.632163561460739765e-02,-1.180957377847854234e-02,5.777828554975801036e-03,-3.632163561460739765e-02,-2.467506687587715450e-02,-3.632163561460739765e-02,-3.632163561460739765e-02,-1.088757202952293605e-02,-1.068791113594226398e-02,-5.440898359779440183e-03,-2.382136518824771662e-02,1.703489413320114984e-03,7.080401590454149519e-02,2.651973191018365192e-02,3.632163561460739765e-02,-3.632163561460739765e-02,-1.263820418749040699e-02,-3.632163561460739765e-02,-7.230558111317352682e-03,1.695534412360078999e-02,-3.632163561460739765e-02,-3.632163561460739765e-02,9.491826578399045755e-03,-3.632163561460739765e-02,-3.837595586735198690e-03,3.632163561460739765e-02,-3.632916893600440095e-03,3.632163561460739765e-02,-3.632163561460739765e-02,-2.545701276276455052e-02,-3.632163561460739765e-02,2.324322608287613529e-02,1.090652694062285624e-03,-3.632163561460739765e-02,-3.632163561460739765e-02,-3.632163561460739765e-02,1.540069303498256201e-02,-3.632163561460739765e-02,2.531130886626472773e-02,-3.632163561460739765e-02,-3.632163561460739765e-02,-8.294482040933659484e-02,-7.051373145459621794e-02,-3.632163561460739765e-02,4.557983778955091575e-02,3.632163561460739765e-02,-3.632163561460739765e-02
-3.632163561460739765e-02,2.439025943779942959e-02,-3.632163561460739765e-02,-3.632163561460739765e-02,1.799079126248367272e-02,-1.148222805579195496e-02,-3.632163561460739765e-02,9.175644011183262116e-02,3.632163561460739765e-02,3.632163561460739765e-02,5.352801982562371136e-02,-2.021955634259796006e-02,8.133486064441114438e-02,-1.114300578783719575e-02,-1.375133279672180985e-02,-1.012794201562741830e-01,-6.961981699636424215e-02,-3.632163561460739765e-02,-3.632163561460739765e-02,-7.050905172703282597e-02,3.632163561460739765e-02,-3.907529135390272468e-02,-2.707026555915028124e-02,-3.632163561460739765e-02,3.632163561460739765e-02,-1.115328869779469781e-02,-3.632163561460739765e-02,-4.266007355509805754e-02,3.632163561460739765e-02,-4.098047029312884559e-02,3.632163561460739765e-02,-3.632163561460739765e-02,-6.440882215342103034e-02,3.632163561460739765e-02,-5.859720188447835321e-02,1.468562002299067352e-02,-3.632163561460739765e-02,3.632163561460739765e-02,3.632163561460739765e-02,-2.242188649615389426e-02,-3.632163561460739765e-02,-3.982249395390134901e-03,-3.632163561460739765e-02,-3.632163561460739765e-02,3.656971197260667356e-02,7.186323424354452982e-02,-3.632163561460739765e-02,-2.763030708634003560e-02,3.632163561460739765e-02,3.632163561460739765e-02
3.632163561460739765e-02,3.877447118915775676e-02,3.632163561460739765e-02,3.632163561460739765e-02,-1.209100520873961949e-02,5.290079990731678256e-02,3.632163561460739765e-02,9.007366589009568880e-02,3.632163561460739765e-02,-3.632163561460739765e-02,8.386145169001557598e-02,1.070585809765938444e-02,3.141724500103502266e-02,-3.513505857125406992e-04,2.298670168576035303e-02,2.587407742029637289e-02,3.624368764993513015e-02,3.632163561460739765e-02,3.632163561460739765e-02,-2.754531279357322684e-02,-3.632163561460739765e-02,-6.432012028863487961e-03,5.325926454955826062e-02,3.632163561460739765e-02,3.632163561460739765e-02,2.744005436747818522e-02,3.632163561460739765e-02,4.181214558520064684e-02,3.632163561460739765e-02,7.351272517772476645e-03,3.632163561460739765e-02,3.632163561460739765e-02,1.483249216761766895e-02,3.632163561460739765e-02,1.762014456530933831e-02,5.400308228739594818e-02,3.632163561460739765e-02,3.632163561460739765e-02,3.632163561460739765e-02,4.772429218500320869e-02,-3.632163561460739765e-02,-7.187935059241003710e-04,3.632163561460739765e-02,3.632163561460739765e-02,1.463100639395606591e-02,-4.156692016125708433e-03,-3.632163561460739765e-02,2.401031061817678752e-02,3.632163561460739765e-02,-3.632163561460739765e-02
3.632163561460739765e-02,-4.815691232707832586e-03,3.632163561460739765e-02,3.632163561460739765e-02,4.221697552431075140e-02,1.873743292523067164e-02,-3.632163561460739765e-02,2.685234767586966095e-03,-3.632163561460739765e-02,-3.632163561460739765e-02,3.660024667862182834e-02,1.036896827474815576e-02,-1.773091368455165587e-02,-4.436425928761146900e-03,2.532587099375404119e-02,3.664676249953387199e-02,4.634010644093122799e-02,3.632163561460739765e-02,3.632163561460739765e-02,6.700721540658673148e-02,-3.632163561460739765e-02,6.770502712058909522e-02,3.825042129444304086e-03,-3.632163561460739765e-02,-3.632163561460739765e-02,5.345293892901217120e-02,3.632163561460739765e-02,5.717904329972230831e-02,3.632163561460739765e-02,1.032184630486073645e-01,3.632163561460739765e-02,-3.632163561460739765e-02,5.956569931019527891e-02,3.632163561460739765e-02,6.021910827237723918e-02,-1.619811554944645265e-02,3.632163561460739765e-02,3.632163561460739765e-02,-3.632163561460739765e-02,6.841027180605513403e-02,3.632163561460739765e-02,1.462783880747607276e-02,3.632163561460739765e-02,-3.632163561460739765e-02,-2.144917872317088706e-02,-2.312876521886233355e-02,3.632163561460739765e-02,5.010040960001790195e-02,-3.632163561460739765e-02,-3.632163561460739765e-02
-3.632163561460739765e-02,-1.087807460244829064e-02,3.632163561460739765e-02,3.632163561460739765e-02,3.691500418489515600e-02,-4.413644472245146079e-04,-3.632163561460739765e-02,2.764818594699591445e-02,3.632163561460739765e-02,3.632163561460739765e-02,-1.738348709879350071e-02,-2.106303680052933058e-02,3.801311933433361434e-02,5.305678085994625093e-02,-1.399392297363797125e-02,-9.933675342243724130e-04,-2.697351777286189842e-02,3.632163561460739765e-02,3.632163561460739765e-02,3.533209404602032783e-02,3.632163561460739765e-02,-3.548789043424431522e-02,1.496552967304758293e-02,-3.632163561460739765e-02,3.632163561460739765e-02,2.665246253357830483e-02,-3.632163561460739765e-02,2.247078865636145326e-02,-3.632163561460739765e-02,1.960399391608944053e-02,-3.632163561460739765e-02,3.632163561460739765e-02,1.446076033280462025e-02,3.632163561460739765e-02,-2.074684933518494701e-02,4.135322681448535403e-02,3.632163561460739765e-02,-3.632163561460739765e-02,-3.632163561460739765e-02,-1.140064504432610100e-02,3.632163561460739765e-02,-2.842867242696175273e-02,-3.632163561460739765e-02,3.632163561460739765e-02,4.454960233090862060e-02,7.650235314269564213e-02,-3.632163561460739765e-02,-2.055705447550220874e-02,3.632163561460739765e-02,3.632163561460739765e-02
3.632163561460739765e-02,-3.618591749927604212e-02,-3.632163561460739765e-02,-3.632163561460739765e-02,-3.732916242675249352e-02,5.042362440113111639e-03,-3.632163561460739765e-02,-8.867856739411082712e-02,-3.632163561460739765e-02,-3.632163561460739765e-02,-4.125922560896702618e-02,-6.957755791687822433e-02,-9.607055996848820265e-03,-1.292794884067782410e-02,-8.676360393635763890e-02,-3.873916606725260475e-02,-4.547749465032070726e-02,-3.632163561460739765e-02,-3.632163561460739765e-02,-9.053878550241409306e-03,-3.632163561460739765e-02,-4.289499928330599982e-02,-4.330234505393337763e-02,-3.632163561460739765e-02,-3.632163561460739765e-02,-3.398048143766678464e-02,3.632163561460739765e-02,-4.183794584812471073e-02,3.632163561460739765e-02,-1.107614359023495650e-03,3.632163561460739765e-02,-3.632163561460739765e-02,-3.378843098362260822e-02,-3.632163561460739765e-02,-4.890818713382705241e-02,-3.310337857670006545e-02,-3.632163561460739765e-02,-3.632163561460739765e-02,-3.632163561460739765e-02,-3.491289338029516381e-02,-3.632163561460739765e-02,1.895360772679191910e-02,3.632163561460739765e-02,-3.632163561460739765e-02,-1.144525060208611590e-02,-3.230346079159164552e-02,-3.632163561460739765e-02,-3.185770387008009241e-02,-3.632163561460739765e-02,-3.632163561460739765e-02
