-4.311306135592268829e-02,-4.311306135592268829e-02,9.638634577470824721e-03,-4.311306135592268829e-02,-4.311306135592268829e-02,-1.774352451551218512e-02,-2.329007366446927615e-02,4.311306135592268829e-02,-4.311306135592268829e-02,2.186423170837623747e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,5.747731770452554900e-02,4.386740505039935650e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-6.158538615161218005e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,2.839141861224576957e-02,-4.311306135592268829e-02,-3.931936667162996141e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-2.406156760983470602e-02,-1.800002426214843024e-04,-4.311306135592268829e-02,-4.311306135592268829e-02,-3.441055027094415408e-02,-5.403799526799631103e-02,-4.311306135592268829e-02,8.470993368867127393e-03,4.311306135592268829e-02,-8.953289573758622943e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,-1.760400295860015119e-02,-3.412864357975142066e-02,-2.371689864617234841e-02,4.311306135592268829e-02,4.311306135592268829e-02,-9.423774822118407418e-03,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-1.078869417091418564e-01,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-9.971457916129345539e-03
4.311306135592268829e-02,-4.311306135592268829e-02,-2.316416768722832920e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,3.574447762889136626e-02,1.099426004468911228e-01,4.311306135592268829e-02,4.311306135592268829e-02,2.899597986986380757e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,7.850682147278884027e-02,8.592886957063620990e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,2.765011271418620770e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,2.874984665074364204e-02,4.311306135592268829e-02,2.731762727166791097e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,6.377855581164476768e-03,2.366436560857803489e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-1.120504828197647039e-02,-5.843166864164973245e-02,-4.311306135592268829e-02,4.845121559269566225e-02,4.311306135592268829e-02,9.662460406621149744e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-2.280126842777246976e-02,4.351298540938836057e-02,-4.091110218190431580e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.384193732452662529e-02,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,7.896330615521139629e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,1.377642677980481407e-02
4.311306135592268829e-02,-4.311306135592268829e-02,1.156548461031418375e-02,4.311306135592268829e-02,-4.311306135592268829e-02,1.713368326755552659e-02,-9.970960975088018208e-02,4.311306135592268829e-02,-4.311306135592268829e-02,7.401438126076810564e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,-9.540652358866007210e-02,-8.112242833850501211e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,3.676496311619285168e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,3.122490099867888252e-02,-4.311306135592268829e-02,6.418220979029477802e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.390264635281496131e-02,-5.854241246620702638e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-2.001437282860955499e-02,-7.133446409746840855e-02,-4.311306135592268829e-02,2.670424995719312966e-02,-4.311306135592268829e-02,1.273649544073829007e-02,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-2.244471791786956105e-02,-2.109237133612743703e-02,-8.592843471159255023e-03,-4.311306135592268829e-02,4.311306135592268829e-02,-6.031784678009037559e-02,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-2.842080353135685925e-03,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,5.950060705946833700e-02
-4.311306135592268829e-02,4.311306135592268829e-02,-3.097795117777027082e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-2.651290084997676155e-02,-5.744359347218113560e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-7.035278576149684229e-04,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,-2.058029601766421177e-02,-5.380216501939628915e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,3.784615331835704255e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,3.547817511607846697e-02,-4.311306135592268829e-02,-7.906951024456762567e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,-3.271788957815192217e-02,-3.588503515778375397e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-2.261609851718137179e-02,4.742638880625470177e-02,-4.311306135592268829e-02,-4.136474619595182506e-02,4.311306135592268829e-02,-6.981629663850394407e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,2.191099815411155869e-03,-3.109029101667884140e-02,-2.245163772784178682e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-2.362983133147208287e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,1.710469551648394204e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-5.266265348086927173e-02
4.311306135592268829e-02,-4.311306135592268829e-02,5.895551337146907184e-02,4.311306135592268829e-02,-4.311306135592268829e-02,2.199349213722020385e-02,4.801044321879264359e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.513170992819300759e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.631597840558607238e-02,2.990689366988813838e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-3.953361974496127224e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-9.706966812742278891e-03,4.311306135592268829e-02,-4.797668237127335894e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,3.726212392601063739e-02,-4.814008148896911643e-02,4.311306135592268829e-02,4.311306135592268829e-02,6.150078739459650945e-02,2.906904673108741399e-02,4.311306135592268829e-02,-5.288090211985997657e-02,4.311306135592268829e-02,3.005570263324019303e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.955050353813507391e-02,-2.737456345746729428e-02,2.890564367421067163e-02,4.311306135592268829e-02,-4.311306135592268829e-02,2.196783097222426012e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,1.168754777392144728e-03,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-2.951851008667095988e-02
4.311306135592268829e-02,4.311306135592268829e-02,5.030712774376923380e-02,4.311306135592268829e-02,4.311306135592268829e-02,-2.697237139069786141e-02,-2.931977080136828964e-02,-4.311306135592268829e-02,4.311306135592268829e-02,2.838155481187247878e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-5.495755735004139581e-02,-3.544311834720580839e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,8.255886849202687117e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,3.866770434547488894e-02,-4.311306135592268829e-02,-3.876915473320785566e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,-6.740426012989783611e-02,-4.884220990482425473e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-3.400774475014601075e-03,-3.734419694515810073e-02,4.311306135592268829e-02,2.597621356955819721e-02,-4.311306135592268829e-02,-3.167076837169514880e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,1.575141614782911426e-02,4.454043710073784905e-03,1.034845734585916749e-01,-4.311306135592268829e-02,-4.311306135592268829e-02,-1.688642513443036272e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,2.916159495443033933e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-2.697717582745943338e-02
-4.311306135592268829e-02,4.311306135592268829e-02,-1.054746526748805494e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-1.484077544214189477e-02,-9.868520271749443851e-02,4.311306135592268829e-02,4.311306135592268829e-02,5.806593383689405419e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,-2.461902523897653919e-02,-3.470071512443754363e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,8.800705550122606136e-03,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.482835133379725612e-02,-4.311306135592268829e-02,1.798336595151718564e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.224173538095814945e-02,-4.049568659440428570e-02,4.311306135592268829e-02,4.311306135592268829e-02,5.757197311406800355e-02,2.302247574370481012e-02,4.311306135592268829e-02,5.942945455469891142e-02,4.311306135592268829e-02,-6.924160926332774413e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,6.920771455951474360e-02,1.358743081381782493e-02,-1.783536215248959084e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-3.948041988673192670e-02,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,3.739989080155242673e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,2.268514437954564922e-02
-4.311306135592268829e-02,4.311306135592268829e-02,2.928572526240414906e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-5.763239370147089230e-02,-5.158935084007406496e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-3.809089992532888047e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,3.570864678200188699e-03,2.963710289263891615e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-1.451237270725822329e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,-5.193600585163022504e-02,-4.311306135592268829e-02,-3.147755428061949513e-04,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,3.904810051099961293e-02,4.079579422615137174e-02,4.311306135592268829e-02,4.311306135592268829e-02,-2.668772558183483967e-02,3.576274170136391900e-02,4.311306135592268829e-02,-1.820298066425232730e-02,-4.311306135592268829e-02,-8.360494498875098782e-03,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-3.735579137326940080e-02,-1.295426905964837741e-02,6.139306862938397058e-02,4.311306135592268829e-02,-4.311306135592268829e-02,2.183503286445947697e-02,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,1.200981090704695067e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-2.212611231736301767e-02
4.311306135592268829e-02,4.311306135592268829e-02,-5.843120268485751468e-04,-4.311306135592268829e-02,-4.311306135592268829e-02,-8.106746889420963706e-03,-1.532558688225106429e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.567987169405047371e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-2.657886838241048724e-02,-2.840618900228761984e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,1.805633065953910973e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-2.367258096200433246e-02,-4.311306135592268829e-02,9.880932363109141969e-03,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-1.284695212857233163e-02,-1.294047807999925206e-02,4.311306135592268829e-02,4.311306135592268829e-02,-1.309696975606743606e-02,7.772590188874115014e-02,4.311306135592268829e-02,-4.741912644591141091e-02,4.311306135592268829e-02,3.552984260467641209e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-5.042568493756153375e-02,4.378547519040261460e-02,-3.413294391418450480e-02,4.311306135592268829e-02,-4.311306135592268829e-02,2.789685645812707906e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,5.500352211864237111e-03,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,1.515709504911005694e-02
-4.311306135592268829e-02,-4.311306135592268829e-02,5.932217521599905674e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-1.353034044057069840e-01,-6.399514758615059903e-03,-4.311306135592268829e-02,-4.311306135592268829e-02,-2.700576876007144966e-02,4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.551527970187344181e-03,5.702794767688049160e-03,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-1.704477187308050742e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-1.799783121285828541e-02,-4.311306135592268829e-02,-4.122465926373050649e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-1.179667685304324268e-02,3.779818891587341176e-03,4.311306135592268829e-02,-4.311306135592268829e-02,-6.852301681842151411e-04,-1.695454786592771532e-02,4.311306135592268829e-02,-7.337117313055983858e-02,4.311306135592268829e-02,-7.731895017960993717e-03,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,1.525341015244974273e-03,-2.231441429521736994e-03,7.967624061291558868e-02,4.311306135592268829e-02,-4.311306135592268829e-02,1.878034621226028558e-02,-4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,-3.425951197203266907e-02,4.311306135592268829e-02,4.311306135592268829e-02,4.311306135592268829e-02,-4.311306135592268829e-02,-4.311306135592268829e-02,4.311306135592268829e-02,3.143057535317345889e-04
