-2.315801479008132782e-02,4.445542244743870552e-02,4.461410408744929251e-02,9.787490946575669662e-03,5.029339489934617907e-03,5.137833718386611292e-02,4.666927478784967803e-02,9.599951495159783632e-03,1.398880887069076529e-03,4.540462096621692561e-02,-3.292560476844331313e-02,-2.839085545110483708e-02,6.932934298806786577e-02,1.651275926441008596e-02,6.354018121249473128e-02,-1.367720511258949806e-02,1.582773591401925861e-02,4.375080200797604180e-02,4.445542244743870552e-02,-5.397856359092705753e-02,-5.398534568939580836e-02,5.812650008998023615e-03,-1.121056527492150443e-02,-5.105298231458975378e-02,-5.160618674548378415e-02,1.549586466180928081e-02,-4.445542244743870552e-02,1.412986679016931197e-03,-6.771482298488728201e-03,-1.519773902583952153e-02,-4.445542244743870552e-02,-9.909726968028047256e-02,2.831389112571159120e-02,-9.559002064833952914e-03,-4.841068081949323650e-03,-5.340508149240758701e-02,-2.081390121010199407e-02,-3.230749064355192129e-02,-1.607505167656209100e-02,-4.445542244743870552e-02,2.945139729139804874e-02,-2.693894646183301114e-02,3.002615987424882022e-03,-4.439923346742201404e-02,4.445542244743870552e-02,-4.445542244743870552e-02,-3.647999100830759400e-02,-7.329839500496622764e-03,-3.285031417787180608e-02,-2.956881295433402314e-03,4.445542244743870552e-02,-3.468711223943640037e-02,-1.110968268681643972e-01,-7.773807690628142114e-03,-5.663200844311859494e-02,1.593114840904784335e-02,-3.907137896152851342e-02,1.151481571531813401e-02,-3.810087370837493548e-02,-4.445542244743870552e-02,7.096972241573572780e-03,-1.935081441077051226e-02,1.055060840284372599e-04,-8.634670927242989180e-02,-7.263179618070804422e-02,1.118808771082622881e-02,9.264692915848775356e-02,-4.445542244743870552e-02,3.981355298258480030e-02,-4.445542244743870552e-02,3.640205693442390145e-02,-4.445542244743870552e-02,2.688040320377150377e-02,-1.810654593385664993e-02,-1.735760620621499759e-02,-4.445542244743870552e-02,4.445542244743870552e-02,4.445542244743870552e-02,4.667823853921279631e-02,4.448879443721224375e-02,4.445542244743870552e-02,4.445542244743870552e-02,3.216280744745730110e-03,1.601001625195370981e-02,-4.445542244743870552e-02,-2.423047914646214371e-02,5.351501860486863882e-02,2.334194653173229592e-02,-1.031846615609186418e-01,1.608779893997261054e-02
-1.794235547279722509e-02,4.445542244743870552e-02,1.186940563602334048e-01,7.821704906983592553e-02,5.224168662294368520e-02,8.012835207543585886e-03,-7.156304655743839227e-02,-8.643926951036648432e-02,5.345949531881641348e-02,-5.212204547678376404e-02,9.297190034708840284e-03,-7.085606420868625910e-02,3.456416781235670255e-02,1.301166180673016086e-02,6.393776635592993141e-02,6.117213494781884031e-02,3.991344888533721741e-02,3.148370823104481436e-02,4.445542244743870552e-02,-4.869342635999122232e-02,9.956679907371357441e-02,3.708264910061286057e-02,3.728772211591296903e-02,-2.558901156501382224e-02,4.204624674757977132e-02,2.922043974281213468e-03,4.445542244743870552e-02,3.360959436598127958e-02,1.726740536111855823e-02,5.096930377012812152e-02,-4.445542244743870552e-02,3.061384573971647274e-02,8.285116850332848544e-04,9.465489901773366244e-02,1.108103164170004123e-01,9.770622855358393477e-02,-7.378484074506646770e-03,9.613314890070044638e-02,-7.113509948176754971e-02,-4.445542244743870552e-02,-8.009063507811224614e-02,8.537854933476564379e-03,-6.190317219936190135e-02,-1.060373586411539164e-02,-4.445542244743870552e-02,4.445542244743870552e-02,8.516065933104577379e-02,1.074525861659521159e-01,-1.464450611417122267e-02,1.989672208291604072e-02,-4.445542244743870552e-02,1.450139120962273820e-02,2.909079174284451980e-02,8.228473901802461909e-02,-1.021120243097491977e-02,3.617081977178556590e-02,4.339643012589137344e-02,5.625386217934559563e-02,-5.744128970684556079e-02,4.445542244743870552e-02,-5.543010477457613328e-02,8.882370749144335650e-03,-3.738951120230041281e-02,-1.263805744379543211e-02,-1.551439796061115234e-02,1.127114958507763887e-01,6.315702943186801699e-02,-4.445542244743870552e-02,3.599924822740926955e-02,-4.445542244743870552e-02,-8.201944133994715572e-03,-4.445542244743870552e-02,-2.662392600565870529e-02,3.427789000452167306e-02,1.183236833486989992e-01,4.445542244743870552e-02,4.445542244743870552e-02,-4.445542244743870552e-02,3.698840610991500216e-02,8.372653606091215450e-02,4.445542244743870552e-02,-4.445542244743870552e-02,1.907979095716431928e-02,3.273977869390029549e-02,4.445542244743870552e-02,2.851854043849676862e-02,-2.815864111104832753e-03,3.964220124173649384e-02,-1.421708728741112593e-02,-9.424450438819346326e-03
5.281810813392982806e-02,4.445542244743870552e-02,1.736797780400441138e-02,7.236906918924163046e-02,5.090799067437053183e-02,-1.056476161149253953e-02,5.035415212705052906e-02,-1.526805596335958047e-02,-3.700239632226581116e-02,-1.720874058899913434e-02,2.507879691529305705e-02,3.932712519815846630e-02,1.976988781339750548e-02,-1.390390870737660302e-02,1.639437738965072999e-02,5.806811245820063527e-02,4.028692097280973244e-02,2.608288997238435505e-02,4.445542244743870552e-02,4.975819950352574489e-02,3.500724358396334335e-02,9.096456373991783362e-02,7.099599771574503781e-02,5.093959909170550637e-02,-1.084874128869373240e-02,6.804624461498387511e-02,-4.445542244743870552e-02,-3.227974018683944096e-02,2.465553436391339573e-02,-2.600205134972171164e-02,4.445542244743870552e-02,-1.590053615983396881e-02,1.451544965999414238e-02,7.032223756038369356e-02,5.136317223419276101e-02,5.431323469328447340e-02,3.731692349700779093e-02,4.472815533964653867e-02,4.393915675679193472e-02,4.445542244743870552e-02,8.070767148403514696e-03,-2.267241460151821902e-02,5.422714134568434874e-02,-3.593044635045192225e-02,4.445542244743870552e-02,-4.445542244743870552e-02,3.179576901361321623e-02,3.155227103960703966e-02,5.847011368722077745e-02,3.758067592433461668e-02,4.445542244743870552e-02,2.607636640028150252e-02,-3.079339566481732043e-02,6.764583862308912177e-02,4.969058482541079819e-02,7.701638399697663395e-02,1.981214165455116513e-02,4.799428562100654244e-02,2.537484281162919256e-02,-4.445542244743870552e-02,5.634489159765797284e-02,6.490292690769727812e-02,8.688709050309334145e-03,3.333304919483247308e-02,-9.108116195526229364e-02,4.066799602221232018e-02,1.291802645919527641e-02,-4.445542244743870552e-02,1.131681562851615148e-02,4.445542244743870552e-02,-5.106673443043734800e-02,4.445542244743870552e-02,2.349255539035319945e-02,-1.385914989703610802e-02,5.392465331271667495e-02,4.445542244743870552e-02,4.445542244743870552e-02,4.445542244743870552e-02,-5.209437115780245556e-03,2.889588029201220140e-02,4.445542244743870552e-02,4.445542244743870552e-02,1.897377034258660930e-02,-4.010767147437339225e-02,4.445542244743870552e-02,-5.718534961442026414e-04,-2.732349118215875866e-02,3.195792081573573667e-02,-5.257303617086915570e-02,-2.074074126367145623e-02
-2.524466753104905037e-02,4.445542244743870552e-02,5.253966894059408860e-04,2.951067488935883026e-02,3.063814353717467590e-02,-5.630843505828750373e-02,3.553931555191098689e-04,-4.123017277914034495e-02,-6.312953042820182437e-02,-5.362535227506701890e-02,-1.455075926330699591e-02,3.511359529602797735e-02,-3.286039151719634399e-02,-1.952686954869939373e-02,2.259231133076506845e-02,3.761666628806473872e-02,-1.034983993882538679e-02,1.677092202979498306e-02,4.445542244743870552e-02,5.628679656843437427e-03,-5.512260536400861305e-02,-1.173442853079412467e-03,-2.561475844392646986e-02,1.166457871392971059e-02,-2.250780488816568614e-02,-1.393815662852427965e-03,-4.445542244743870552e-02,3.689626973637911977e-02,4.018291336201645740e-03,-5.158384304559323480e-02,-4.445542244743870552e-02,2.027052889736243382e-02,3.864744657533645839e-03,5.165553074876216150e-02,1.150916188650107086e-02,-4.529091955713463596e-02,-4.918740750914230714e-02,1.401672698656526717e-02,7.523909057426405277e-03,4.445542244743870552e-02,-3.874484244775957403e-02,-2.419516741900610071e-02,-7.583234551764036699e-03,-1.399611262140327585e-02,4.445542244743870552e-02,4.445542244743870552e-02,-5.216426896554687137e-02,-6.269663836845423659e-03,8.764646710672924224e-03,2.703084571957512991e-02,-4.445542244743870552e-02,4.723054042070284897e-02,3.082325682029232045e-02,2.824014265245014879e-02,6.646398707115957344e-03,-3.089753488339037554e-02,-1.121683761803147529e-02,1.645860292065634209e-02,-1.049976274337781172e-02,-4.445542244743870552e-02,-1.993476656681526793e-02,-1.439285930329978029e-02,-8.036738633654489858e-03,5.142777829795062289e-02,-1.114018837004033396e-02,-8.884152053000081081e-03,-2.165692003191009921e-02,4.445542244743870552e-02,1.662391553938267694e-02,4.445542244743870552e-02,1.819223614121178584e-02,4.445542244743870552e-02,-3.412521104212997564e-02,-2.691278333961699340e-02,-2.439826223563495988e-02,-4.445542244743870552e-02,-4.445542244743870552e-02,-4.445542244743870552e-02,8.046446294584895173e-03,3.186470847183708877e-02,-4.445542244743870552e-02,4.445542244743870552e-02,-6.993226027036040897e-03,1.368829867019093725e-02,4.445542244743870552e-02,-2.662543068609586963e-02,-6.985666647242445848e-02,2.995688704934506424e-02,2.070331103123969341e-02,-7.901960188540278762e-02
-2.369669637797355843e-02,4.445542244743870552e-02,-1.017460662706205360e-01,8.554971818094538050e-03,-9.452003305368361641e-02,6.515876266059331123e-02,2.575735356069485879e-02,4.120275915731834437e-02,1.866453467213305406e-02,4.983179181644263600e-02,5.583666405406694649e-02,7.358010091886685311e-02,-5.348616183604851942e-02,-3.558161584321637740e-04,-3.387117152372044054e-02,-5.100607123003553928e-02,1.116227495494913347e-02,4.136743917832765016e-02,-4.445542244743870552e-02,3.352390613097210731e-02,-1.379191251570472017e-02,-1.248308885506215632e-02,7.116466660233218902e-03,2.755187369159373123e-02,2.703049370819259403e-02,1.522854855998561447e-03,4.445542244743870552e-02,-9.856170853830696285e-03,-1.093096677173877040e-01,3.651462844777247137e-03,-4.445542244743870552e-02,-2.391707632962896193e-02,-5.956906557519042050e-02,5.601142913675842550e-02,3.560588059662902344e-02,-2.816017838316415764e-02,2.262104803670360667e-02,2.843855460419648755e-03,-5.948781833693208426e-03,4.445542244743870552e-02,2.715967302545785333e-02,5.811810739951428495e-02,3.434731078035267379e-03,-1.358706109386430792e-02,-4.445542244743870552e-02,-4.445542244743870552e-02,-5.804893528257823107e-03,-7.941676464092881083e-02,-4.286390454347351574e-03,-3.436086118429376723e-02,4.445542244743870552e-02,5.804666637280030822e-02,-4.598844257849512424e-02,-6.057436574461918383e-02,3.453810129913485044e-02,-1.606889532249560631e-02,5.159079210874197019e-02,-7.540998092824978752e-03,3.539697810875980927e-02,-4.445542244743870552e-02,-4.613635805855077765e-02,1.026438988337619561e-02,-3.168036517766883997e-02,-6.810903550670951989e-02,-7.672115373023916107e-02,2.055228593712468341e-02,-6.868796152362473262e-02,-4.445542244743870552e-02,6.632343634943810295e-02,4.445542244743870552e-02,6.433526040007276313e-03,-4.445542244743870552e-02,-2.030117184837235914e-03,4.901201632931934116e-02,-2.893119239102900919e-02,4.445542244743870552e-02,4.445542244743870552e-02,4.445542244743870552e-02,-3.003394301767359914e-02,1.113418641547894855e-01,-4.445542244743870552e-02,4.445542244743870552e-02,-5.594810818750919033e-03,-1.952051687762546006e-02,4.445542244743870552e-02,4.949279047436998952e-02,4.254995685825530699e-02,8.666788422076567022e-02,-8.022552488071524671e-03,7.813230809299841206e-02
2.156544101343749187e-02,-4.445542244743870552e-02,1.521496853823057875e-02,-3.709689983675763802e-02,2.017432937635953161e-02,-4.192668575461572927e-02,-2.847486793919546885e-02,-9.891642798497104344e-03,-3.010726943505572656e-02,-2.025229894460381722e-02,-3.085663703850133333e-02,-3.542080789631161380e-02,-1.042877646968528617e-02,-5.928413834745439176e-02,-9.795367613183570896e-03,1.905077275193584746e-02,2.713311488971781402e-03,-1.058125532535648256e-02,4.445542244743870552e-02,2.551768183440475748e-02,-1.237406376337038538e-01,-3.219567932785079105e-04,-6.665545843233330880e-02,-4.625693014740169667e-02,-5.349961505242951942e-02,-2.349237582646139175e-02,-4.445542244743870552e-02,-7.756191168581873241e-02,4.464622287350727969e-02,-3.122151542102685057e-02,-4.445542244743870552e-02,7.580769659748523397e-03,7.957523180706728427e-03,-4.339607625207006492e-02,2.733481184712077683e-02,1.309714772805784834e-02,1.202406540156847337e-02,-8.938411202415699752e-02,-2.302293853615962685e-02,-4.445542244743870552e-02,2.139980552052332674e-02,-1.903254349072687262e-03,2.382897771841587659e-02,-3.170020264276764838e-02,-4.445542244743870552e-02,4.445542244743870552e-02,-4.108871032417043059e-03,2.186673430016175187e-02,-2.092672371498210948e-02,-1.468319977905099653e-02,-4.445542244743870552e-02,-6.471518670697642972e-02,-2.222433163899659864e-02,1.613840575455316451e-02,-3.894596545788486797e-02,1.380860632896579489e-02,-6.437953646182804912e-02,2.026277095026161532e-02,-4.660478963386184559e-02,-4.445542244743870552e-02,5.570931980325961180e-02,-7.087760848988870765e-02,5.389075577332964190e-02,2.521343019600607444e-02,5.303154318456370503e-02,6.108531464350302337e-02,-8.072197325751635788e-02,-4.445542244743870552e-02,-3.031620033501603137e-04,-4.445542244743870552e-02,1.112681356507052265e-02,-4.445542244743870552e-02,-2.233720890442358886e-02,-4.664420032497722246e-02,-1.061535102770669592e-01,4.445542244743870552e-02,4.445542244743870552e-02,-4.445542244743870552e-02,-1.018817236287693218e-02,-4.072353112924624596e-02,-4.445542244743870552e-02,-4.445542244743870552e-02,-1.583601166025848730e-02,-7.494604682294392362e-02,-4.445542244743870552e-02,-4.693560943214372541e-04,-2.200304485912961752e-02,1.627772500547407242e-02,4.624799676690714845e-02,-3.402854402709769299e-02
5.578837530766001668e-02,4.445542244743870552e-02,4.795152645601520602e-02,-3.312336801530307850e-02,3.083963103680129741e-02,-8.290752796393808730e-03,5.966603143547655197e-02,-3.442297816848728653e-02,-1.834347825782187830e-02,-3.193199306252769709e-02,3.381172370197333549e-02,-8.725066089823624305e-03,4.668907848254725407e-02,-1.624854711893239725e-02,2.964676079209527595e-02,5.155199641026640689e-02,3.203575360286368967e-02,4.028556527761758405e-02,4.445542244743870552e-02,1.692246042789091178e-03,4.814312518217755965e-02,-8.725907729549566352e-03,-1.526448797361182851e-02,4.027754015236893054e-02,1.110852902413504185e-02,2.545027124529759127e-02,-4.445542244743870552e-02,8.087130542850902437e-02,1.347644724261682150e-02,-5.442464580871107099e-02,4.445542244743870552e-02,1.871212723877755529e-02,4.644890384745574419e-02,-3.116015324872455430e-02,4.051947265413705784e-02,-2.921199403749755175e-02,3.273117703923523938e-03,4.723734731798351349e-02,-8.194273307736496190e-03,-4.445542244743870552e-02,2.474672402159779896e-04,2.372197402283183695e-02,1.424561576353083892e-02,5.313261268249635377e-02,4.445542244743870552e-02,4.445542244743870552e-02,-5.446457077295563387e-02,6.554417304508955433e-02,4.399282888924201801e-02,7.484337240597002151e-03,-4.445542244743870552e-02,2.506037548846998600e-02,3.329384978861185673e-02,7.773490155531166679e-02,3.093589453491269251e-02,7.664805609557836076e-04,6.685037095886715462e-04,5.088207091266400833e-02,7.841221467074691032e-02,4.445542244743870552e-02,-5.830604065237672551e-03,-5.827830239605750161e-03,1.642035885294704234e-02,2.054584509084975488e-02,4.232106357478097186e-02,9.159992288036324440e-03,1.331184349706588700e-02,4.445542244743870552e-02,2.394884973088768840e-02,4.445542244743870552e-02,2.649155560161104220e-02,-4.445542244743870552e-02,1.345803000801527177e-02,-2.021255272467415570e-02,6.917800409517906035e-02,4.445542244743870552e-02,-4.445542244743870552e-02,4.445542244743870552e-02,1.762086816395333141e-02,-1.937337239003027178e-02,4.445542244743870552e-02,4.445542244743870552e-02,7.501397134730844463e-03,2.038759178259084634e-02,-4.445542244743870552e-02,-2.146000432414337661e-02,-2.792694966260666177e-03,-1.888896490838304701e-02,1.752879275348836335e-02,-1.838936711020868961e-02
-1.049319631514292195e-02,4.445542244743870552e-02,-5.356663333058814258e-03,6.060564898017933161e-02,1.679689564804466226e-02,-3.714779377425715678e-02,6.697689107767842986e-03,-2.018581269934601602e-02,3.292454408551036271e-02,-5.827071461594596907e-02,-1.487931926453394359e-02,-3.698380413608017003e-02,-8.436793162830731607e-02,-1.378240077202282435e-02,-1.406738210276307216e-02,1.273943541366333136e-02,-2.115503990701849898e-02,3.814703138953373651e-02,4.445542244743870552e-02,-5.174029473963050879e-02,5.152832232414624423e-03,9.774569034858233973e-02,1.342971450796524024e-01,1.502052778031869318e-01,-4.832183889743240333e-03,-8.894016676690917958e-03,-4.445542244743870552e-02,3.312810262013941853e-02,-9.339126270692752613e-03,6.161909780091493621e-02,4.445542244743870552e-02,-1.078196438830524365e-02,-4.299598353390453320e-02,2.126507660020058102e-02,7.085778153697212811e-02,7.066049148304298644e-02,1.750499461151968153e-02,-1.757696601838715234e-02,-1.004622495518250475e-01,-4.445542244743870552e-02,1.870095900672388020e-03,1.918624925312673556e-03,-3.932966469505089213e-02,1.824278637520756682e-02,-4.445542244743870552e-02,-4.445542244743870552e-02,6.927118470068614753e-02,3.409074043261839382e-02,2.368587658295999432e-02,1.256548646565244440e-02,4.445542244743870552e-02,5.289280089809087620e-03,-1.365216004542162478e-02,6.379089928596390346e-02,1.269885568890099792e-01,6.162301437832226440e-03,-1.971744161884205968e-02,-4.310488806970557557e-03,8.983685057565547749e-02,4.445542244743870552e-02,-3.123676978030871798e-02,1.640456706854193092e-01,-2.327678956235424562e-02,-2.151298578889037846e-02,-1.561521033651159032e-02,6.268584252525358225e-02,-3.629064005845842461e-02,-4.445542244743870552e-02,-2.288152068602183550e-02,-4.445542244743870552e-02,8.823108194816129887e-03,4.445542244743870552e-02,2.139843441531956436e-02,-3.153224470367221866e-02,-1.273845285533361897e-02,4.445542244743870552e-02,4.445542244743870552e-02,-4.445542244743870552e-02,-2.378717035291695245e-02,4.491303730320145814e-03,-4.445542244743870552e-02,4.445542244743870552e-02,5.634932195640974389e-02,1.387376501492280922e-03,4.445542244743870552e-02,-1.229020442241295086e-02,-3.796917807010835588e-02,-3.198863816765792900e-02,-2.456177496932544432e-02,-2.976802304759349274e-02
-4.175511743206661991e-02,-4.445542244743870552e-02,-2.653176809762893690e-02,3.395775634712470264e-02,-4.753621433670487256e-02,5.575426755597161915e-02,4.434137902208473009e-02,8.789735297893745691e-02,3.189754401124220845e-02,8.093257280800156273e-02,-3.682477774972357093e-02,-5.435042187800583069e-02,-4.170958110677894237e-02,-3.259922384919656212e-03,3.798073658667521640e-02,3.335749479338102896e-02,-2.099824340755311949e-02,1.475922296905749810e-02,-4.445542244743870552e-02,6.548012175250356171e-02,-1.112582133887219001e-02,6.684854362999101407e-02,6.544650067302931751e-02,4.804107620919668281e-02,-1.299634667169775881e-02,-3.616441405042254004e-02,-4.445542244743870552e-02,7.944150417195097735e-02,-6.779431612328890022e-02,1.100679493508417359e-02,-4.445542244743870552e-02,-2.392539644538334287e-02,-4.222526678613627849e-02,3.514765396130547365e-02,-6.024210286569818551e-02,-3.059087234785680745e-02,8.592088476001580322e-02,-6.716478432812304777e-02,-1.150984615307496873e-03,-4.445542244743870552e-02,1.289034758245700442e-02,-4.243734308721622273e-02,6.928648639553998401e-02,6.038246206900504953e-02,4.445542244743870552e-02,-4.445542244743870552e-02,3.512803302748981372e-03,-5.908165949275011319e-02,-5.779043178873962544e-02,2.454303515149449527e-02,4.445542244743870552e-02,7.081083989071929562e-03,-4.125269524721904973e-02,-9.734258641161294690e-02,3.969223655694657793e-02,-4.719212393132178607e-02,-7.380852262027787734e-03,-2.127678973619061970e-02,3.874359833466983066e-02,4.445542244743870552e-02,-9.421950686395622748e-03,7.026503827441728245e-02,4.306881296976431545e-03,-3.655011631613222511e-02,-4.629971893876035777e-02,-5.041020101736543718e-02,3.828596106044826475e-02,4.445542244743870552e-02,7.188314930055669967e-03,-4.445542244743870552e-02,9.133494386865996802e-06,4.445542244743870552e-02,3.088866620596827581e-02,-9.502611989183510494e-03,-3.013260335267398116e-02,-4.445542244743870552e-02,4.445542244743870552e-02,4.445542244743870552e-02,3.092386505879743744e-02,2.530921207051410257e-02,-4.445542244743870552e-02,4.445542244743870552e-02,-1.875610170600585172e-02,3.523345502484161174e-02,4.445542244743870552e-02,6.924156131996020425e-02,8.710856677593672992e-02,3.189970151945966531e-02,-1.000663713495682054e-02,4.959217003097873833e-02
-2.804501770615633414e-03,4.445542244743870552e-02,-1.120581397932005618e-01,6.709715915760131044e-02,-1.010050417057930389e-01,-2.312311389099159717e-02,5.577525455243685648e-02,-4.530711997454397316e-02,9.951420445949955233e-04,-5.487431445919162265e-02,-5.845769528544395716e-02,4.029384307934196809e-03,-7.497678222789462554e-02,-2.084256703119130236e-02,-3.134231426322773434e-02,1.658790191059585778e-02,-7.809639942734162600e-03,-1.827684894778404054e-02,4.445542244743870552e-02,2.214861028290020240e-02,2.524604234199243720e-04,4.646852816446748330e-02,6.594322875621159465e-03,-2.038645749110802596e-02,2.818197395787271423e-02,-2.537970065249549323e-03,-4.445542244743870552e-02,-5.091797670907494133e-02,-9.243287922972928672e-02,3.198844821052623799e-02,4.445542244743870552e-02,1.205833553806609504e-02,-5.222974380738156647e-02,6.698579556971939741e-02,-9.725748258559135939e-02,-1.689807622735599313e-02,-1.484364091531895254e-02,-2.546231301412290801e-02,5.392752271849567819e-02,4.445542244743870552e-02,2.635483024448821709e-02,-4.094612774756749285e-02,1.624081407171531002e-02,-3.091321713920305511e-02,4.445542244743870552e-02,4.445542244743870552e-02,1.304217841528976761e-02,-9.246220935638040095e-02,1.678037895976343744e-02,-6.133713790937815732e-04,-4.445542244743870552e-02,-3.145190175454503495e-02,-3.230502861103986406e-02,-7.178897982316857773e-02,4.243744321907839609e-03,-6.139400683610801365e-03,5.070514845244387253e-02,2.122363161040050072e-02,-1.394314967894514680e-02,4.445542244743870552e-02,4.441267216788112593e-02,2.762090155958344881e-02,7.780293491420567364e-02,2.479697692864914205e-02,9.842530431943084107e-03,-3.121591460248729702e-02,-3.346910574616682177e-02,-4.445542244743870552e-02,1.401260957278888802e-02,4.445542244743870552e-02,1.958885815605045447e-02,4.445542244743870552e-02,-3.302848312024607436e-02,-6.993649221380051663e-03,-4.391702338766622325e-03,-4.445542244743870552e-02,4.445542244743870552e-02,-4.445542244743870552e-02,-5.878791048913395434e-02,2.740182395896106557e-02,-4.445542244743870552e-02,-4.445542244743870552e-02,2.368641424162635720e-02,-6.917840258899361772e-02,4.445542244743870552e-02,-1.740800197137230138e-02,-2.454213841957604905e-02,-3.360441445818365680e-02,2.443501721101619048e-02,4.683328310079921432e-04
