-3.288529345694776729e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,1.587995925383846839e-03,-3.613146867649620619e-02,-2.856693282432082315e-02,-5.853762485906098545e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-8.234897422745813753e-03,-3.613146867649620619e-02,3.613146867649620619e-02,-3.063735887214332973e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,2.626248837125813584e-02,3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,-3.104674865225764621e-02,3.613146867649620619e-02,-3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-2.258145822562289060e-02,-5.180517784920742747e-02,-3.613146867649620619e-02,1.555174448176493973e-02,3.613146867649620619e-02,-3.373934335596268097e-02,-3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-9.082512280550814401e-03,2.689997566292831946e-02,3.613146867649620619e-02,3.613146867649620619e-02,1.316200361782388778e-02,4.870733783078163431e-02,-3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,-5.083252669384984851e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,3.613146867649620619e-02,-2.445608775415830660e-03,4.964251282210741661e-02,5.616406711141193331e-02,-3.959603388907432381e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-4.916519837238026575e-02,-8.908600944520646270e-02,9.099896982456516861e-03
-1.693477549868379478e-02,-3.613146867649620619e-02,3.613146867649620619e-02,3.460348026745862365e-02,-3.613146867649620619e-02,1.194180593890958007e-02,-6.339772974597240179e-03,-3.613146867649620619e-02,3.613146867649620619e-02,2.621447466423976972e-03,3.613146867649620619e-02,3.613146867649620619e-02,4.031347679340467616e-02,-3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,-8.739975826046821744e-03,3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,5.701536448616625723e-03,3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,2.455194265075551913e-02,2.913795442823826840e-02,-3.613146867649620619e-02,-2.435697340165899130e-02,3.613146867649620619e-02,3.190810059527240949e-02,3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,-4.580225383343376408e-03,1.689302301822032462e-02,-3.613146867649620619e-02,3.613146867649620619e-02,2.585913853503457593e-02,-3.540748772735738403e-02,-3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,2.162414045953458402e-02,3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,2.145225016504003195e-03,1.591407991293163765e-02,-2.858605786536627235e-03,2.914729296060383779e-02,3.613146867649620619e-02,3.613146867649620619e-02,1.637963557934511705e-02,6.443078691776875019e-03,-1.901454926119685186e-03
3.605227743705104182e-02,3.613146867649620619e-02,3.613146867649620619e-02,-5.648515892547061046e-02,3.613146867649620619e-02,-2.341929712526191060e-02,8.476758840530668540e-03,3.613146867649620619e-02,3.613146867649620619e-02,6.749882792206809978e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,2.118161451706259205e-02,3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,3.613146867649620619e-02,3.615855911265757061e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,3.846411508011234742e-02,3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,2.584243510208600152e-03,5.776494140043296477e-02,3.613146867649620619e-02,2.164053328243249405e-02,-3.613146867649620619e-02,1.553508992621523491e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-1.001461072503467462e-04,1.322953255290777209e-02,3.613146867649620619e-02,3.613146867649620619e-02,2.964571804317140541e-02,3.088540572611793780e-02,3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-1.687281269621089725e-04,-3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,3.783673167645438314e-03,-3.135982838228868613e-02,3.859382076476187279e-02,-4.751708934711670364e-03,3.613146867649620619e-02,3.613146867649620619e-02,2.490279159591008221e-02,1.439646924738665831e-02,2.498299959698135897e-02
-4.015027240215764126e-02,3.613146867649620619e-02,3.613146867649620619e-02,4.112217295830006974e-02,3.613146867649620619e-02,3.214329793523994228e-02,6.546403769287579937e-03,-3.613146867649620619e-02,3.613146867649620619e-02,5.316909407405644855e-02,3.613146867649620619e-02,3.613146867649620619e-02,-3.113352674214396945e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,6.932518984885868707e-02,3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,3.298191988029274685e-02,-3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,4.123767425896021112e-03,-3.975368293371369516e-02,-3.613146867649620619e-02,9.547038847683286811e-02,3.613146867649620619e-02,1.873744735076954618e-02,-3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,9.329954439425717713e-03,6.329971185558572189e-02,-3.613146867649620619e-02,3.613146867649620619e-02,8.907875058801395171e-03,3.520538352824544026e-02,3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,3.613146867649620619e-02,1.551738347248842083e-03,3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-1.664445116143416356e-03,2.138203353806713072e-02,8.644050092299254695e-02,9.100160647267512004e-02,3.613146867649620619e-02,3.613146867649620619e-02,1.333790880660676650e-02,3.057414322485831754e-02,7.104691608816841343e-03
2.458541708023897002e-02,3.613146867649620619e-02,3.613146867649620619e-02,-3.726351645853325650e-02,3.613146867649620619e-02,-2.129569093489957349e-02,4.930939989833570125e-02,3.613146867649620619e-02,-3.613146867649620619e-02,1.400281160323540823e-02,-3.613146867649620619e-02,3.613146867649620619e-02,-2.300019904362909148e-03,-3.613146867649620619e-02,-3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,-6.878587625861670718e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-2.098774065586672330e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,3.613146867649620619e-02,-3.119575523997992691e-02,1.281924161603683297e-02,3.613146867649620619e-02,2.762574559482899872e-02,-3.613146867649620619e-02,-2.233090234618927833e-02,3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,-1.421295107491688317e-02,-4.257316131790527675e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-3.071587199360400772e-03,-1.607146735896823955e-02,-3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,4.299308105649045364e-02,-3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,-1.646558872727438977e-02,6.832669031805787586e-03,1.751637038257061740e-02,-1.955316438311972480e-02,3.613146867649620619e-02,-3.613146867649620619e-02,4.837394863074659379e-02,2.499457327408213803e-02,1.989492075656989351e-02
-2.584393289942145747e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-5.147588328448996116e-03,-3.613146867649620619e-02,-3.333021196928762087e-02,3.148778646451866337e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,1.048029786817471047e-02,-3.613146867649620619e-02,3.613146867649620619e-02,-1.832948254923070716e-02,-3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,-1.685029305853918621e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-4.191060050728640657e-02,-3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-5.061739942322607266e-02,1.901689576114155844e-02,-3.613146867649620619e-02,-6.722515704566535411e-02,-3.613146867649620619e-02,-6.147510537405444925e-02,3.613146867649620619e-02,-3.613146867649620619e-02,3.613146867649620619e-02,3.388225942990400613e-02,-5.197682914832453191e-03,-3.613146867649620619e-02,3.613146867649620619e-02,-4.185121236622897471e-03,3.737336401295399124e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-2.010053558241146551e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-1.830149845562554362e-02,-1.636469614296193198e-02,-1.603802418080444575e-02,8.162934519263656541e-03,-3.613146867649620619e-02,-3.613146867649620619e-02,-2.125855032792565297e-02,4.689523461862196707e-02,-3.710912880351886073e-02
-3.819250178341838248e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-4.962940106752816022e-02,-3.613146867649620619e-02,-1.264634868325980287e-02,-2.632989149699819717e-02,-3.613146867649620619e-02,3.613146867649620619e-02,3.664597404828233429e-02,3.613146867649620619e-02,3.613146867649620619e-02,-5.857419259699008646e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,1.301091938066638136e-02,3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-1.926702745795293159e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,6.565037553998656975e-03,-3.925616539470216243e-02,3.613146867649620619e-02,-6.137452900202250428e-02,-3.613146867649620619e-02,-2.100293955514758240e-02,-3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,-2.066720461478873880e-02,7.409926427969908483e-03,-3.613146867649620619e-02,3.613146867649620619e-02,2.366651085213795219e-02,-4.205815288456167707e-03,-3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-5.318991111429673818e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-5.070153745649553373e-02,1.781433431893744354e-02,-2.286696588089569618e-02,-1.112182448882320825e-02,-3.613146867649620619e-02,3.613146867649620619e-02,-3.568133654729446769e-02,-2.515818799374974074e-02,-5.511374546407603325e-02
-3.933015099813422927e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,1.574906908051234081e-02,3.613146867649620619e-02,2.476170529323399802e-02,-1.333610420053871551e-02,-3.613146867649620619e-02,3.613146867649620619e-02,-3.118731852354007274e-03,-3.613146867649620619e-02,3.613146867649620619e-02,-2.183282433610395784e-02,3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,5.576426112490798226e-02,3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,2.967134366612175084e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,1.909581083887366927e-03,1.085282038827240468e-02,3.613146867649620619e-02,4.907553650791743327e-02,3.613146867649620619e-02,-3.032205546071977537e-02,3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-7.987483533377105760e-02,7.326469179990214090e-03,3.613146867649620619e-02,3.613146867649620619e-02,-6.307265626173050310e-02,-1.901848789485564503e-02,3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,1.324643888034150556e-02,3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-5.121554760109146842e-02,-9.890859273582254182e-03,-1.416867557661952159e-02,5.590897434630264125e-04,3.613146867649620619e-02,-3.613146867649620619e-02,4.838978232053998269e-02,8.411697861295048401e-03,-5.865373087277347269e-02
-9.606237931678648923e-02,-3.613146867649620619e-02,3.613146867649620619e-02,5.666273755579535193e-02,3.613146867649620619e-02,-3.477385740249002224e-03,-2.655155219960348562e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-3.719016080517229938e-03,-3.613146867649620619e-02,-3.613146867649620619e-02,-5.965429615879017100e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,3.613146867649620619e-02,-6.620541417485494712e-03,-3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,3.290101681868389666e-02,-3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,7.553982983444424738e-03,3.612340488660766707e-02,3.613146867649620619e-02,5.854437682258264997e-02,3.613146867649620619e-02,3.616042323177677542e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-6.756614139263178442e-02,4.013441947385023439e-02,3.613146867649620619e-02,3.613146867649620619e-02,-3.990743565207322680e-02,3.331663081717605997e-04,3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-2.957506863951446865e-02,3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-2.525083826625116462e-02,5.108280029944173989e-02,-5.500579524886192728e-02,-4.128592740020947671e-03,3.613146867649620619e-02,-3.613146867649620619e-02,-2.351838092371609512e-02,1.152067158521249100e-02,-8.318249280492388820e-02
1.592231647536919772e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-2.567450893412609805e-02,-3.613146867649620619e-02,2.235721615345541771e-02,-1.795032774563350142e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-5.657856518227478287e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-8.665669891892567589e-03,-3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,2.524538837512995890e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-2.656163367514970119e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,3.613146867649620619e-02,-3.613146867649620619e-02,5.920191210666196288e-03,6.172877980719159753e-03,-3.613146867649620619e-02,1.142922263237409856e-02,-3.613146867649620619e-02,-1.031886419353917825e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,3.613146867649620619e-02,-6.883980293721322918e-02,1.568753466422376230e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,3.177962144281672868e-02,-3.250093256110281326e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,3.613146867649620619e-02,-2.301963327607275955e-02,-3.613146867649620619e-02,-3.613146867649620619e-02,3.613146867649620619e-02,-5.001685831997716714e-02,4.039619648007557184e-02,-1.977630634724466749e-02,2.867493532111000873e-02,3.613146867649620619e-02,-3.613146867649620619e-02,-5.300440107641526261e-02,2.970106157405486350e-02,1.566735624495024445e-02
