-4.721711364568458719e-02,1.540462609825007934e-02,2.918103105783523624e-02,4.054318624694446677e-02,7.753729417545318636e-03,2.234920783972552810e-02,5.780249899441297634e-02,-1.595484071136258480e-02,-1.612037447222883571e-02,1.289823536509503675e-02
4.459481809089502896e-02,-3.211605632192480325e-02,-5.556630783992954660e-03,-2.739069894941183192e-02,3.888979991386788682e-02,-2.470258006304414805e-02,-3.034710821508910389e-02,9.045194602926017596e-03,1.604216920325050519e-02,-1.292506055783367025e-02
-9.153185856046058139e-03,-9.113240821099212810e-03,4.553122679878502527e-02,3.070839045748419063e-03,-3.541446189585038817e-02,-2.455222179711053290e-02,-2.204115967369381021e-02,-1.363350471154787559e-02,1.974536292378938421e-02,1.593614694929185518e-02
2.290256329524273729e-02,-6.971344539619343979e-03,5.952430208190036265e-02,-2.820762239550723971e-02,-1.451423213579562665e-02,2.528966510468337592e-02,9.152503352238255951e-02,-1.408253376170906339e-02,-1.420405405549220700e-02,-2.897379009063638308e-02
-5.205350537672627856e-03,-1.195225356756616369e-02,-5.781498536759142708e-03,5.134968633971120217e-02,-2.231660530870902687e-02,-1.858241386383947119e-02,-4.829192461960808702e-02,9.032093492231538234e-03,1.232167817458924494e-02,9.793639303106685401e-03
2.916224551880711516e-02,-2.952292170271007821e-02,-3.936963549674830920e-02,-1.436304670398687484e-02,3.247183497243947420e-02,-2.851129686999444302e-02,-4.756856636028158197e-02,-1.435151852393603059e-02,-2.308632766676422046e-02,-3.433101227374715098e-02
6.106477955211886063e-03,1.820073977214076155e-02,6.649104657169729524e-03,-3.813099558910756914e-02,-4.312623259209699689e-02,4.441029846444245061e-02,1.796825877022909662e-02,4.108810046303050870e-03,-2.261941704993498947e-02,-2.825411997923836863e-02
-3.250329277814506534e-02,-1.060809088341541778e-02,-1.652236649321113873e-02,8.425509653770171109e-03,-9.404468072814744714e-04,-2.046947001448503820e-02,-1.751828389867547686e-02,-6.449575251154734956e-02,1.668435606271321398e-02,1.577807354677961474e-02
-7.726327288364643643e-03,3.460317976501910229e-03,2.480979556792296467e-02,1.739070337283300099e-02,1.277088101777576132e-02,2.139368737838333312e-02,1.522747354483644858e-02,-1.854660387052313800e-02,-5.287356820263820409e-03,3.180647412380245391e-03
-5.255290748827147126e-03,1.975772041326598685e-02,-2.842257506147023716e-02,-4.152030275035745871e-02,3.484605370657707646e-02,-3.061885035773231900e-03,-2.042122041787725571e-03,-5.752825092974465232e-02,-6.981078378741546742e-03,-2.061310446336987387e-02
-4.073952647289116554e-04,-4.466384172241474990e-04,-1.309752887751195090e-02,3.204780740886191328e-03,2.132624609340908958e-02,1.823070736156491567e-02,-1.492158255315109532e-02,5.631304014528456386e-02,4.358392849151879189e-02,-1.443258998924553532e-02
-1.326792872770208784e-03,3.268555953424385346e-02,-1.907996284892987324e-02,1.153149854127463909e-02,7.701847152896690481e-03,-9.218196258020104963e-03,-2.981090031826910333e-02,3.095184639546712940e-02,-1.571898087514618861e-02,-1.308932818514283933e-02
4.396728390759527087e-03,-2.977355694605367253e-02,6.697093745364357358e-03,1.592729911569501153e-02,2.350413841114311342e-02,7.041039245485317122e-02,6.323450116264434095e-02,5.918679244804058332e-05,-1.457247263414673637e-02,-2.736762130999564890e-02
-5.241178341075549557e-02,-5.178593075361584419e-02,-4.029209550260007267e-02,-4.846427578463518432e-02,-2.215697127810210137e-02,-2.210632888716908273e-02,2.539982367504256891e-02,5.581669512837143451e-03,-3.311433297323643221e-02,-3.546695021340291049e-02
-3.185543819867373699e-02,-5.101661539910607585e-02,-2.889883041657576729e-02,-2.711806612290083504e-02,2.068484313131252472e-03,-2.573860845689347407e-02,-4.869382698765034601e-02,-7.464144632992406048e-02,-8.773701367054327627e-02,-4.869705178870546020e-02
1.330750088662582646e-02,2.239847979550455351e-02,-4.120218056051441063e-02,8.838214245877017150e-03,1.756495335637053151e-02,4.549396146184728901e-02,3.442026410747481280e-02,2.298163654299464551e-02,-7.121593620524918622e-03,1.465233531166021050e-02
7.412779651195952613e-02,-4.295343897848125786e-03,-1.788547749803854822e-02,-3.571332599076698644e-02,7.779620935923069625e-04,-2.232740627989688448e-03,2.788681899373786702e-02,3.816595515024165386e-02,9.844706111246194491e-03,-5.153104875976195071e-02
