-1.401539355468417111e-02,1.761961220915253187e-02,1.467379250220182674e-02,1.631471449491928710e-02,-1.540391900658463591e-02,-9.661660525845416556e-03,4.542388587625218604e-02,-1.863718072369898240e-02,3.846915641332255328e-03,-3.461783009452237131e-02
6.184461034121382927e-02,-6.176093006384410916e-02,-2.049247774742185904e-02,-4.154705844786627661e-02,5.776266395301577622e-02,1.014452810561737410e-02,3.440799028892860267e-02,-2.308630146372973521e-02,4.163965451646625682e-02,-1.098592771297287338e-03
2.681939716838712545e-02,-5.536713837946701140e-03,4.006330953779296128e-02,-5.501932268047246034e-03,2.206785906999920999e-02,-4.832769684128913022e-03,-4.737321884945354389e-02,4.844409230033441122e-02,-3.758681209730233008e-02,-1.459358699190965118e-03
1.808167468361086133e-02,1.849933181240121655e-02,-6.570180541214575010e-02,-1.455479998908035949e-02,-1.414207103531141957e-02,2.124828493426667367e-02,5.026685109859938124e-04,5.204468720859691672e-03,-4.834241085277620614e-02,1.885478532629004597e-02
-9.303445441240641711e-03,-1.008511491816957602e-02,-5.654250333350174795e-02,1.108288017867206654e-02,-6.279462605061802982e-02,2.377134243237979255e-02,2.763083513070332259e-02,-2.274970942248220537e-02,-2.679769580221694203e-02,-1.551707160381182379e-02
-4.090944199446883492e-03,-1.706863811438193851e-02,5.517608673856025901e-03,3.029808212970894199e-02,-3.600674276707898497e-02,-3.640784796835932948e-03,-1.777034658826954702e-02,-3.173375317267998312e-03,-1.589857881093077741e-02,1.193625890697113529e-02
-3.962118559868969825e-02,-2.685288341317030453e-02,-1.309429539974988656e-02,2.222371371432367224e-02,1.546698773841923523e-02,-2.078013214494865094e-03,-3.341020323359839700e-02,-9.277154713558636787e-03,-4.914921065846080545e-02,-4.267290551629910472e-02
-1.011962766465093581e-02,-2.642122030286550398e-03,2.527492460750997358e-02,3.353667380810180371e-02,-2.646103048379993758e-02,1.598642918098227075e-02,3.765177451029583233e-02,3.708588345804243736e-02,1.014952718252800333e-02,4.689378960129681612e-02
4.015838100421150608e-02,4.462638116109632000e-03,2.301686515618737300e-02,2.349807874941854322e-02,7.779356222332166337e-02,5.776789707558960263e-03,1.033020650184825889e-02,2.445835211627939154e-02,2.694441176037450092e-02,3.166097204829151999e-03
-2.426220763481109002e-02,8.967212916215328011e-03,-1.880126707434305253e-02,2.787610473139804854e-02,-3.476964333661345524e-02,9.120410508790945808e-03,-1.837950108129093527e-02,-2.302188492207792384e-02,-4.103440079968734278e-02,8.722088585752104176e-03
3.530899251726296595e-02,4.035464615286629697e-02,-4.720723160640839799e-02,-3.483814378371209806e-03,2.878530954291789318e-02,4.399962348276479501e-02,-5.790615145865984914e-03,-6.767914542733939609e-02,1.822282174409384226e-03,-2.079885287257202814e-02
1.050106044405040018e-02,6.109666001253270416e-04,-2.132256843988935766e-02,-3.635228452467277604e-02,2.466060727334802236e-02,5.378062281486244330e-03,-3.142299508976956202e-02,3.565426171986992021e-02,-1.792969624323446573e-02,-1.880511136715684595e-02
